log_id,timestamp,ip_address,http_method,endpoint,status_code,response_time_ms,user_agent
00a95143-f508-41b0-ae9c-81ec082d228d,2026-04-10T23:44:21.719181,121.5.249.134,DELETE,categories/main,404,1519,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.0)
cb6c0e1f-524a-45eb-8762-ea2f65d43587,2026-04-03T19:26:15.211862,120.125.141.117,DELETE,tag/posts,401,1161,Mozilla/5.0 (Android 3.2.4; Mobile; rv:15.0) Gecko/15.0 Firefox/15.0
667836ef-bcb8-4127-bfa4-8da9b3e0b2ed,2026-04-01T17:06:42.746370,183.143.127.73,PUT,tags/wp-content,500,1070,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/5.0)
94a015af-a83f-4e85-92cd-b55186a00dfa,2026-04-16T03:56:16.903854,189.53.51.171,POST,categories,500,1384,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/5.0)
95592f68-ad40-46b7-821a-c53e2832f11f,2026-04-02T12:52:36.039538,95.105.199.82,PUT,explore/categories/posts,200,139,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_1 rv:2.0; oc-FR) AppleWebKit/535.1.3 (KHTML, like Gecko) Version/5.1 Safari/535.1.3"
bf0c31ba-94e0-41a1-afd1-3dc0dd3d67af,2026-04-11T04:59:28.144476,32.160.97.3,POST,tag/list/explore,404,797,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/34.0.866.0 Mobile/11X160 Safari/531.0"
12903959-7c37-4787-8238-e13c91781e09,2026-04-13T08:15:35.445381,192.37.79.59,PUT,app,404,1906,Opera/8.66.(X11; Linux i686; sk-SK) Presto/2.9.167 Version/10.00
f966a355-bacb-4cd0-bede-860847191a14,2026-04-06T18:16:43.196545,117.91.99.28,DELETE,search/posts,401,541,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_9 rv:3.0; sa-IN) AppleWebKit/532.6.4 (KHTML, like Gecko) Version/4.0.5 Safari/532.6.4"
91977dfc-f89f-40eb-ad4b-2323a7746dfe,2026-04-08T05:07:13.446230,204.208.114.111,POST,search/explore/app,500,859,Mozilla/5.0 (Windows NT 5.0; gd-GB; rv:1.9.1.20) Gecko/9511-09-06 15:39:40.170807 Firefox/3.6.11
5bcaa450-32f2-4ad9-be01-c8f6eb82a8a8,2026-04-14T18:35:23.972732,75.240.191.89,GET,posts/blog,403,1050,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/15.0.816.0 Safari/532.2"
14e8ef68-f7b0-4f8c-b1d5-4eac0c1162fa,2026-04-13T13:52:30.069562,176.82.228.166,DELETE,blog,400,431,Opera/8.44.(X11; Linux x86_64; pt-PT) Presto/2.9.169 Version/11.00
3dc8c453-7714-44a5-b03a-6dd920aa7981,2026-04-03T01:45:16.148250,220.246.6.184,GET,tags/list,403,1020,Mozilla/5.0 (Windows NT 5.01; ja-JP; rv:1.9.1.20) Gecko/6571-03-15 21:05:05.876556 Firefox/3.6.20
7dfd02cd-bd5f-429b-ba15-b2406561ca1d,2026-04-14T03:51:07.311735,91.183.99.79,PUT,main,403,392,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.39.1 (KHTML, like Gecko) Version/5.0.4 Safari/535.39.1"
35be478b-52a2-44e9-9350-debf1d9caeb2,2026-04-06T07:51:34.289285,65.41.202.34,DELETE,tags,403,1711,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4 rv:4.0; kk-KZ) AppleWebKit/531.2.1 (KHTML, like Gecko) Version/5.1 Safari/531.2.1"
f7136d37-1838-4f79-8e65-5e20eee531f9,2026-04-15T22:43:34.685394,56.148.76.192,GET,tag/posts,401,253,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.0)
91147f6f-2c45-46a0-b555-a077df8866e8,2026-04-03T11:41:45.191045,108.183.184.44,PUT,categories,201,1867,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 11.0; Trident/3.1)
a6f5ac7f-af79-46ea-b5bd-9a4ecece3a16,2026-04-15T05:04:47.524714,83.31.130.242,DELETE,wp-content,403,1469,"Mozilla/5.0 (Linux; Android 3.2.4) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/41.0.804.0 Safari/533.2"
61cbe690-3353-4037-b066-8ba65297d509,2026-04-08T08:28:48.191520,2.39.250.82,DELETE,app/main,500,1913,"Mozilla/5.0 (Linux; Android 3.2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/33.0.878.0 Safari/534.2"
16882659-3696-463c-b7b4-421b6d18fb54,2026-04-05T09:43:17.722121,32.70.93.118,PUT,tag/list,403,872,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/54.0.839.0 Safari/532.0"
3e7b6fc7-2f5e-4394-aa40-be02b5d5c139,2026-04-05T00:25:31.512861,4.238.176.97,GET,blog,400,361,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/6121-06-26 20:23:48.601532 Firefox/3.8
ca78a235-5ebb-406e-9b8a-4d300e63ba82,2026-04-08T10:20:23.439095,41.158.249.63,GET,tags/tags,400,1802,"Mozilla/5.0 (Linux; Android 2.3.6) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/29.0.808.0 Safari/531.0"
af2ca9a9-c00c-4a92-804b-f19f2f40c0eb,2026-04-16T23:06:46.255880,148.111.227.40,PUT,wp-content,200,1482,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/16.1s6366.0 Mobile/35H021 Safari/536.2"
4c5763c8-0689-4d57-b2dc-e0a70f4e3ca1,2026-04-13T10:56:16.348506,34.169.59.193,PUT,search/app,404,961,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.43.5 (KHTML, like Gecko) Version/5.0.2 Safari/534.43.5"
3678d538-e4f5-40a0-99d2-ad1b8eb098b9,2026-04-16T21:08:49.776624,24.107.241.85,POST,explore/search,401,130,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_5 rv:2.0; hne-IN) AppleWebKit/531.22.4 (KHTML, like Gecko) Version/5.1 Safari/531.22.4"
eb52e308-2442-4391-859c-9395ea52b925,2026-04-12T21:29:07.775014,88.172.130.213,PUT,posts,404,64,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.0)
b2f7db1c-6c69-4592-83cb-4605356f4638,2026-04-17T16:46:08.199873,14.126.41.38,DELETE,search/posts,403,563,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2 rv:4.0; bg-BG) AppleWebKit/534.22.1 (KHTML, like Gecko) Version/4.0 Safari/534.22.1"
0c70fe0e-3a6a-440f-ad81-a49e4f3eb62b,2026-04-02T13:25:00.634829,116.78.119.136,GET,explore,201,1275,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.0)
2c81096c-38b1-4a36-b3e7-1462c4b42fd4,2026-04-10T08:46:28.209018,47.48.16.117,DELETE,main/list,201,1940,Opera/9.33.(Windows CE; wo-SN) Presto/2.9.162 Version/11.00
e0b4b01f-70ca-4292-837b-f8dc7e727b66,2026-04-01T17:48:27.542743,8.203.212.164,POST,list,403,602,Mozilla/5.0 (Windows NT 6.1; ia-FR; rv:1.9.0.20) Gecko/2145-02-10 10:03:58.912268 Firefox/3.6.10
c4fe7a0a-5df5-4001-8e14-67e7d151952e,2026-04-10T00:31:52.545858,100.158.235.48,DELETE,wp-content,404,1154,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_1 rv:4.0; lij-IT) AppleWebKit/531.47.3 (KHTML, like Gecko) Version/4.1 Safari/531.47.3"
3ce2dc17-6eb4-44fe-98b1-0513bd42975b,2026-04-02T01:15:59.411703,30.196.94.168,DELETE,categories/list/category,401,507,Opera/9.74.(X11; Linux x86_64; gl-ES) Presto/2.9.175 Version/12.00
9b5821e4-fbae-4846-9970-9766402d25e6,2026-04-13T11:19:22.152771,164.115.83.71,DELETE,wp-content/search/posts,200,395,Opera/8.24.(Windows CE; apn-IN) Presto/2.9.180 Version/10.00
adcf6269-af65-43f6-8019-681ae5a93047,2026-04-09T16:09:26.549510,165.149.27.189,PUT,search/explore/blog,404,1193,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/31.0.860.0 Safari/531.0"
78900837-c8e7-4c1e-86cf-726e389aad5d,2026-04-01T05:02:32.665615,97.165.221.221,DELETE,main/posts,400,72,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/4.0)
00d75053-31d2-4d2b-8e94-00b37281cf39,2026-04-10T16:22:40.565620,92.77.85.126,DELETE,category,401,1440,Mozilla/5.0 (Windows NT 5.1; nso-ZA; rv:1.9.1.20) Gecko/2315-06-10 23:56:10.194544 Firefox/3.8
f1d94a78-e42e-4b9d-917e-1686f04b8758,2026-04-15T22:21:14.337903,177.64.47.33,GET,tag,201,1829,Mozilla/5.0 (Android 14; Mobile; rv:51.0) Gecko/51.0 Firefox/51.0
a0cce60e-2923-46fd-9775-d21e09d5d8a7,2026-04-17T13:12:27.922611,47.145.152.63,POST,categories/categories/blog,403,1983,"Mozilla/5.0 (iPhone; CPU iPhone OS 2_2_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/52.0.853.0 Mobile/76Y113 Safari/533.0"
61720f42-5ed7-4b58-835b-10fb66c9755b,2026-04-10T10:52:04.349946,46.214.198.191,POST,app/tag/category,403,250,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; mr-IN) AppleWebKit/532.27.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6532.27.5"
1abce000-404f-4322-b04b-e65951572660,2026-04-10T22:58:57.088975,23.205.72.140,GET,app/list,201,1642,Opera/8.91.(X11; Linux i686; hsb-DE) Presto/2.9.171 Version/12.00
82f16ac2-1512-4602-b8c5-68e50e8c3584,2026-04-14T12:20:04.345572,50.102.6.99,POST,posts/categories/list,200,1913,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/3623-12-12 20:52:17.293991 Firefox/14.0
5346a345-c030-4928-9abf-f580a7eb0748,2026-04-14T15:59:11.003624,199.98.48.130,GET,main/category,404,992,Opera/8.92.(Windows NT 5.2; ms-MY) Presto/2.9.179 Version/12.00
5839d18b-58e6-4fd2-b4ad-552e347cefc1,2026-04-12T22:30:13.286172,102.72.206.183,GET,tag,401,1226,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.0)
0fcdbe07-4685-4ac0-a547-e5eb0e4750d5,2026-04-03T05:13:33.602490,108.185.168.21,POST,posts/categories/category,404,12,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_8; rv:1.9.4.20) Gecko/5595-04-03 09:25:07.619705 Firefox/3.8
1b6e65f8-8d7d-4a43-848a-8c3fcfdcdaed,2026-04-06T20:46:29.621710,162.188.54.3,DELETE,tag/tag/search,401,1392,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.1)
c7f8f9bc-535d-480a-b7ca-9fb8d14ff1ee,2026-04-12T09:32:06.929741,146.176.2.130,PUT,category/categories,200,1136,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/7940-03-14 11:55:04.789032 Firefox/4.0
a9365e8c-202c-458d-9267-40ef2e2263f6,2026-04-06T04:45:05.012883,106.2.139.253,GET,tag,403,224,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.0)
9f34e265-c586-4d63-a7da-667f1b50a3c4,2026-04-03T13:56:03.003520,138.83.138.232,PUT,list/category,200,659,Mozilla/5.0 (Windows NT 6.2; szl-PL; rv:1.9.1.20) Gecko/5781-06-14 02:25:41.840271 Firefox/3.8
b7c89514-74ae-4d73-96af-84c2014e5f40,2026-04-18T09:51:03.759228,154.243.33.154,DELETE,posts/category,500,1987,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/8493-10-18 14:13:06.239014 Firefox/14.0
e38e3ce2-1266-44a1-8e6c-52f38a21f926,2026-04-17T20:51:48.018968,153.126.250.183,GET,posts/list/search,500,1322,Opera/8.28.(Windows NT 5.0; tcy-IN) Presto/2.9.170 Version/11.00
3fd62fa0-3d21-466b-89e3-b4903d9bb842,2026-04-15T21:37:42.486898,190.155.167.169,PUT,categories/app/posts,200,1467,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; xh-ZA) AppleWebKit/532.36.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6532.36.5"
00b8143d-d378-46f7-8352-e08c8ecdcd5c,2026-04-05T05:01:33.119661,172.134.39.80,PUT,tags/wp-content,200,1314,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_8; rv:1.9.3.20) Gecko/6597-01-13 10:39:20.622711 Firefox/10.0
fa5c3e6b-8833-4a8d-959b-1cbcf6ab6043,2026-04-06T05:17:13.736459,91.83.177.150,POST,main/category,201,1535,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/3.1)
9593b67a-7a73-4e59-a39c-137cc79cfce8,2026-04-15T11:49:06.289218,69.92.113.103,POST,tag/tag/categories,404,613,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.1)
dd75108c-c54e-44ad-9bdb-73b50f937df0,2026-04-07T06:20:20.591541,186.126.120.56,GET,tags/tag,401,233,Opera/9.44.(X11; Linux i686; byn-ER) Presto/2.9.185 Version/12.00
ed44529e-60f9-42d3-86c4-8f597d61a10f,2026-04-10T17:22:13.489151,104.42.0.181,POST,list,403,210,Opera/9.95.(X11; Linux x86_64; pa-PK) Presto/2.9.177 Version/10.00
0f6cdf08-9788-4bef-a33c-0466d7fa9a51,2026-04-07T23:55:50.349875,109.165.194.252,PUT,categories,404,394,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/5.0)
24bc10da-b13b-48b8-83d4-de05c475b3c6,2026-04-12T22:27:03.025176,177.202.153.58,GET,list/main,500,231,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/3.1)
51107d9a-2fa2-417f-be6a-2ad512d0c794,2026-04-13T12:27:49.068784,6.10.166.193,DELETE,tags,403,377,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_4 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/42.0.883.0 Mobile/12D297 Safari/535.0"
2b761cb6-80be-436b-ae9c-e03b210f6920,2026-04-12T04:26:39.455575,221.206.70.28,GET,search/tags/list,401,1637,Opera/8.54.(Windows 98; Win 9x 4.90; ss-ZA) Presto/2.9.177 Version/12.00
eb4a2fb1-659b-42e4-8670-228585a711da,2026-04-03T18:23:53.408911,13.192.16.64,PUT,blog/main/main,500,144,Opera/9.63.(X11; Linux i686; hi-IN) Presto/2.9.165 Version/12.00
5271fd27-1855-4f5d-ac0c-74679057b2e1,2026-04-15T09:29:48.930080,114.86.43.17,PUT,app/wp-content,403,441,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; dz-BT) AppleWebKit/532.13.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6532.13.4"
320b3d2a-f0bc-4d9b-bcfd-0dc6155b297e,2026-04-09T09:02:13.389917,178.39.206.194,GET,posts/blog,500,573,Opera/8.71.(X11; Linux i686; doi-IN) Presto/2.9.175 Version/10.00
ea7874cf-a149-4522-9ed1-b0d74956c646,2026-04-12T04:29:58.831929,2.98.243.180,PUT,categories/category,404,725,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.1)
ff49f61d-bb9c-48d8-b4d6-1af3a0e26da2,2026-04-16T16:59:33.819728,74.85.194.9,POST,wp-content/blog,404,1902,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3 rv:2.0; fa-IR) AppleWebKit/533.27.1 (KHTML, like Gecko) Version/5.0 Safari/533.27.1"
c56165a4-ccff-4ee2-b22f-bbd2da6c413e,2026-04-06T04:21:08.806844,44.186.109.234,GET,main/list/wp-content,201,1887,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/36.0.813.0 Mobile/07D297 Safari/531.0"
b4bc0943-feea-4faa-b811-2e5990380935,2026-04-10T18:48:19.790843,1.161.120.181,PUT,app/main,201,1053,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_9 rv:2.0; mg-MG) AppleWebKit/532.13.5 (KHTML, like Gecko) Version/5.0.1 Safari/532.13.5"
cf3ad75e-0fbe-4e0e-b3c5-9cd31e5281eb,2026-04-04T14:19:53.364543,46.0.180.139,GET,blog/category,400,888,Opera/8.55.(Windows NT 5.2; mk-MK) Presto/2.9.170 Version/11.00
030783e2-7afc-446f-8068-a04b36b06cc6,2026-04-11T03:33:44.446743,16.255.246.186,POST,tags/tag/list,200,448,Mozilla/5.0 (Windows NT 5.0; bem-ZM; rv:1.9.2.20) Gecko/5958-08-22 16:49:33.292603 Firefox/12.0
415ee68a-03dd-4afa-bcfa-598f013c661e,2026-04-16T21:37:12.937874,118.161.228.131,POST,posts/search/categories,404,426,Opera/8.39.(X11; Linux x86_64; km-KH) Presto/2.9.187 Version/11.00
4e928635-86d2-46b4-96e4-a5a9e19784f9,2026-04-14T06:07:47.206637,222.215.232.195,PUT,category/categories/search,201,626,"Mozilla/5.0 (Linux; Android 2.0.1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/32.0.844.0 Safari/532.0"
a0297a40-a472-4efc-9999-66887b1e2359,2026-04-04T03:12:56.345874,57.210.159.180,DELETE,list/wp-content,201,1703,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.1)
1b440820-ddc1-4d2e-9dbe-e5576d002e8a,2026-04-04T21:53:16.617051,92.191.62.62,DELETE,explore/explore,403,316,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/11.8w2134.0 Mobile/54J350 Safari/533.1"
9443044e-77ca-4815-8b86-8b0ef7390ee3,2026-04-07T11:20:18.530596,180.10.77.66,POST,explore,404,1352,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.1.6 (KHTML, like Gecko) Version/4.0 Safari/533.1.6"
6881a5bc-e113-49cc-9e5b-e72b36f582be,2026-04-07T18:27:22.413076,34.124.230.216,GET,tags,401,653,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/22.0.877.0 Safari/531.0"
da062d48-36b1-4579-b602-c4f5de46ebee,2026-04-03T07:51:04.228789,45.171.132.69,DELETE,search,404,386,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.0)
52713dba-8fbe-4021-af7a-7d00f9f00bde,2026-04-06T07:25:43.165926,80.27.151.20,PUT,wp-content/main,401,1553,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.49.1 (KHTML, like Gecko) Version/5.0.2 Safari/531.49.1"
9df57dc6-fde7-4592-8412-0efeb637bc12,2026-04-05T08:31:59.819632,94.170.118.194,PUT,categories/app/explore,201,945,Mozilla/5.0 (Windows 98; ku-TR; rv:1.9.1.20) Gecko/2734-04-13 01:07:44.184841 Firefox/3.6.3
7609d624-b43d-4534-8e41-c223ee9d064c,2026-04-14T00:57:47.511206,114.136.162.153,POST,tags/category/blog,400,290,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.0)
d1b1bbbc-f371-4576-b12d-b211466d8934,2026-04-13T21:31:33.240964,110.108.184.253,POST,list,404,1104,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/5.0)
d7c19677-4f00-42e0-9016-786cec3b703a,2026-04-14T19:21:50.892451,105.47.84.89,POST,list/category,403,664,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_4; rv:1.9.6.20) Gecko/5129-12-12 07:24:11.304840 Firefox/8.0
a3f09293-1e0c-4ee2-a622-c884bab8cf1c,2026-04-13T17:21:56.340621,103.252.48.157,PUT,tags/category/posts,403,1064,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.15.4 (KHTML, like Gecko) Version/4.0.3 Safari/535.15.4"
d88c62ed-c686-4939-9cd9-7102eedb31c3,2026-04-16T04:53:15.674195,34.155.91.139,PUT,main/search/list,201,899,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_9 rv:2.0; nb-NO) AppleWebKit/534.33.5 (KHTML, like Gecko) Version/4.1 Safari/534.33.5"
457240ec-76f8-4ae2-a39f-caac0cae7243,2026-04-16T07:03:54.104449,208.100.151.243,POST,posts/tag,500,1566,"Mozilla/5.0 (Windows 95) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/29.0.844.0 Safari/532.0"
c3fce6c5-2e59-4091-a716-3aeba9aacfc3,2026-04-18T04:30:20.841475,29.93.8.210,DELETE,category/wp-content/category,400,1402,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/4.1)
193dfe2b-d657-40a7-ae08-d2905f471688,2026-04-03T16:01:04.209102,30.64.235.70,GET,tag/explore,403,61,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.41.5 (KHTML, like Gecko) Version/4.0.1 Safari/532.41.5"
83daea4d-5ab6-41bf-a5b7-303569ab436d,2026-04-12T01:12:07.122677,148.130.18.14,POST,tags/list,404,1031,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_3; rv:1.9.3.20) Gecko/4165-01-25 06:40:46.612320 Firefox/10.0
fd8aad9f-8307-48b8-8f06-ab5362c98a6e,2026-04-03T14:09:31.445468,145.50.229.165,DELETE,tags/blog,404,1228,Mozilla/5.0 (Android 2.2.3; Mobile; rv:35.0) Gecko/35.0 Firefox/35.0
99b6f562-0e60-4a8c-bbc5-2369763506c2,2026-04-02T15:15:28.054897,105.194.167.56,DELETE,category/list/blog,200,516,"Mozilla/5.0 (iPad; CPU iPad OS 13_5_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/30.0.883.0 Mobile/38X183 Safari/532.0"
ff90e4a1-4816-4466-9eaa-39bc820d8751,2026-04-04T01:55:22.177448,42.149.86.0,POST,search/explore,404,842,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.14.3 (KHTML, like Gecko) Version/4.0.3 Safari/534.14.3"
86f46efe-21aa-4818-8710-8c6850e7adfa,2026-04-08T19:36:40.012498,128.197.60.50,PUT,tags/categories,201,1183,Opera/8.29.(X11; Linux i686; ga-IE) Presto/2.9.181 Version/11.00
2deb3f25-42a6-4817-b7fb-a6fdf8931d25,2026-04-13T20:37:31.244071,181.172.121.244,DELETE,tag/explore,500,1558,Opera/8.69.(X11; Linux i686; hr-HR) Presto/2.9.181 Version/10.00
7b13ca12-7c75-4875-8af4-d8dd6ba94482,2026-04-06T18:00:47.691782,106.31.67.109,PUT,categories,400,88,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ayc-PE) AppleWebKit/534.44.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6534.44.6"
90cbd42b-d0ec-4328-a07e-8aa4f7e2e0ed,2026-04-02T18:52:50.648077,203.78.78.158,PUT,wp-content,404,841,Opera/8.70.(Windows NT 10.0; wo-SN) Presto/2.9.179 Version/10.00
6f0c6568-931e-48e9-aa74-e07fa9f608f0,2026-04-09T15:07:08.822123,208.237.68.84,DELETE,tag/app/main,200,913,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.1)
262a6bca-a626-4176-8415-3bde99c35213,2026-04-17T07:41:57.107512,169.138.184.240,PUT,tags,403,678,Mozilla/5.0 (Android 2.3.4; Mobile; rv:55.0) Gecko/55.0 Firefox/55.0
8e44f26d-a845-4650-9d39-88611f4ce0a1,2026-04-09T22:26:45.418284,40.186.78.86,DELETE,explore,403,186,Opera/8.11.(X11; Linux x86_64; it-CH) Presto/2.9.179 Version/12.00
3f31b958-626a-4054-885d-cb54ef6b89b7,2026-04-08T02:27:35.694511,157.222.179.124,POST,categories,401,298,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/5.1)
dc3f034c-d3ad-420d-8b49-b16fea3b94fc,2026-04-12T15:43:38.738809,189.12.199.108,POST,list/explore/categories,400,250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_4) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/31.0.804.0 Safari/532.1"
