log_id,timestamp,ip_address,http_method,endpoint,status_code,response_time_ms,user_agent
237cc7ae-7fe5-4061-8b5b-36550957f801,2026-04-16T10:21:00.757779,36.70.43.47,DELETE,explore/explore,403,157,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/37.0.835.0 Safari/532.2"
19b69b16-2951-46ed-9d1b-3df6f4c752b1,2026-04-19T05:31:11.606638,160.203.146.130,GET,main,400,1391,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.0)
449d8fde-a141-4dac-ab94-3f355ce24897,2026-04-04T08:07:23.704349,213.58.58.16,PUT,posts/posts/main,401,1595,"Mozilla/5.0 (Linux; Android 4.0.4) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/44.0.888.0 Safari/536.2"
f219da07-218b-4048-ae8d-8ccda4683ed6,2026-04-07T21:44:00.188525,206.163.101.46,POST,explore,500,542,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.1)
970647cf-e18a-49a6-bc53-3b32bf42f5b2,2026-04-12T18:40:25.967282,184.222.156.16,GET,app,200,1114,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; yue-HK) AppleWebKit/534.41.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.41.1"
db8a0c2d-35f0-47f3-aee0-3e35ffb42a09,2026-04-13T21:41:58.056456,144.125.179.60,POST,search/app,201,636,Opera/9.64.(Windows NT 6.1; fi-FI) Presto/2.9.182 Version/11.00
9a47579e-ec51-45e7-83d5-49065df28b2e,2026-04-17T05:53:54.387669,164.167.203.99,POST,category/category/categories,401,308,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.1.7 (KHTML, like Gecko) Version/5.1 Safari/531.1.7"
10048189-5dae-4dbe-9991-327091b326a2,2026-04-09T17:53:55.782718,26.87.52.6,PUT,tags/list,404,78,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_7; rv:1.9.2.20) Gecko/7179-01-06 10:25:59.590759 Firefox/3.8
622f7790-7ae5-4968-9681-7703a703619e,2026-04-19T23:19:08.432276,204.21.62.178,GET,tags/explore/search,404,845,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.0)
d2e8487e-3ff8-47a3-af04-b4bbc13aa440,2026-04-06T09:24:46.077545,121.186.204.32,DELETE,app/wp-content,403,791,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/52.0.889.0 Safari/535.0"
a4e61760-4427-44fd-b1b5-33e9a8da721e,2026-04-01T22:18:53.090447,196.110.183.157,PUT,explore,400,1810,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/5.0)
2c72a9d1-d017-4359-813d-d61e7503765f,2026-04-05T23:21:18.382540,49.98.71.199,PUT,tag,200,42,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ti-ER) AppleWebKit/533.37.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6533.37.1"
6de908e5-ecd1-469e-865a-d2413ab4c97d,2026-04-03T21:52:46.359722,84.86.80.240,PUT,posts/explore,201,324,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_3; rv:1.9.3.20) Gecko/2056-04-24 11:03:40.922421 Firefox/3.6.5
0ff740ab-3344-4cc3-8f04-bd13f316e139,2026-04-16T21:42:31.915307,108.38.0.48,POST,wp-content/explore/posts,404,1308,Opera/9.50.(Windows NT 5.2; mr-IN) Presto/2.9.178 Version/11.00
d6971d37-2f0b-4d5e-b1a2-f76b53328824,2026-04-10T00:50:41.492463,92.7.29.114,POST,category/wp-content,201,93,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ca-FR) AppleWebKit/531.44.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6531.44.2"
ee1515f5-3556-4362-b30d-71142e332ace,2026-04-17T10:38:00.013911,123.213.25.38,POST,main/tags/main,400,763,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/26.0.814.0 Safari/532.2"
ebc26c7d-6d67-475b-8db2-de8af6e4338b,2026-04-04T12:39:41.718713,5.229.174.21,DELETE,tag,500,1090,Opera/8.58.(Windows NT 5.1; gv-GB) Presto/2.9.176 Version/12.00
21e159fa-bbdf-42db-a794-77d99a55815f,2026-04-12T15:45:48.571119,199.229.105.81,PUT,tags,201,586,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; yi-US) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6532.50.2"
64098645-180c-4980-a76e-0cf742eb2467,2026-04-03T05:45:40.955050,132.54.217.112,DELETE,list,500,1059,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ckb-IQ) AppleWebKit/535.23.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6535.23.7"
1aadcc34-33a0-42fe-a18f-99cdedfec91d,2026-04-14T16:17:57.999625,59.165.80.170,PUT,wp-content/wp-content/search,401,1733,"Mozilla/5.0 (iPad; CPU iPad OS 12_5_7 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/15.0.891.0 Mobile/06B345 Safari/534.2"
161e9f82-bec9-4aaf-837c-b8a2ec94a9bf,2026-04-16T07:54:43.742022,197.56.119.218,GET,blog,201,1688,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/39.0.881.0 Safari/535.1"
9478e7e7-3dd9-4a37-bf8b-6a726dc2befe,2026-04-12T09:00:40.490712,65.126.248.160,PUT,main/tag,403,1362,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_1 rv:2.0; shs-CA) AppleWebKit/532.22.1 (KHTML, like Gecko) Version/4.0.2 Safari/532.22.1"
9c8721c1-7c88-41a8-aa32-76852e66ab9b,2026-04-10T06:54:47.354605,33.110.71.39,DELETE,list/list,401,554,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/51.0.880.0 Safari/536.2"
c87b00ce-445f-4ddc-94ec-8e84a62241c5,2026-04-16T20:19:41.519490,4.93.183.34,DELETE,explore/category/explore,403,1494,"Mozilla/5.0 (Linux; Android 3.2) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/32.0.890.0 Safari/534.1"
5131d299-ee2c-4f7b-88a7-58b3322fc0b6,2026-04-03T15:22:30.087787,136.233.90.186,PUT,category,500,1859,Opera/9.15.(X11; Linux i686; ayc-PE) Presto/2.9.166 Version/12.00
0e6633fa-8f6b-4352-aa12-1dc7681c66be,2026-04-19T19:04:30.977681,147.211.12.3,DELETE,search/app,500,1000,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.1)
62ad7200-5d9a-449d-a29e-b06b44f6a9dc,2026-04-18T15:52:02.799673,88.154.223.118,PUT,main/explore,201,98,Mozilla/5.0 (Android 2.3.2; Mobile; rv:65.0) Gecko/65.0 Firefox/65.0
1ae582e6-7e54-4d81-a99a-bb640b4f7cc3,2026-04-14T15:31:37.101290,113.58.218.252,POST,tag/tag,201,1486,Opera/8.62.(X11; Linux x86_64; sk-SK) Presto/2.9.174 Version/12.00
63f43f1c-6655-4161-9291-03bfd1040cbb,2026-04-11T11:04:08.592003,188.144.225.156,DELETE,categories/main,500,1456,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/58.0.873.0 Safari/531.0"
adf4fff3-d088-4c27-8d2a-614c44601a35,2026-04-11T07:55:08.374791,114.99.2.164,POST,category,200,20,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_9 rv:4.0; tig-ER) AppleWebKit/532.10.4 (KHTML, like Gecko) Version/5.0 Safari/532.10.4"
8b7b8cdd-1eec-4b14-bf63-5afb60f9540f,2026-04-16T18:05:08.611163,4.28.29.21,POST,wp-content,401,906,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_3 rv:6.0; uz-UZ) AppleWebKit/531.8.3 (KHTML, like Gecko) Version/4.0 Safari/531.8.3"
14636f84-3ba2-499c-985a-16229d6e73c2,2026-04-01T23:09:14.939247,105.25.129.170,DELETE,wp-content/main,400,1600,Opera/8.12.(X11; Linux x86_64; yi-US) Presto/2.9.188 Version/12.00
c4180c26-4de1-4e86-87ba-8d350d94d502,2026-04-19T00:42:19.410979,173.143.24.250,PUT,categories/wp-content,403,1606,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_4 rv:5.0; gu-IN) AppleWebKit/532.35.4 (KHTML, like Gecko) Version/4.0 Safari/532.35.4"
d4c4b88f-ec33-4f41-89f4-e355fbdb09e8,2026-04-09T19:34:47.526045,214.52.99.71,POST,wp-content/categories/blog,400,270,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.1)
0585d95f-3d51-4a17-bfcc-b8797c7a8281,2026-04-03T12:42:57.849876,45.71.240.152,GET,categories,500,1676,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.0)
540fd841-7700-4a51-94b9-337e9726d9b0,2026-04-18T07:47:42.224010,6.253.200.155,PUT,app/wp-content/search,201,28,Opera/9.32.(Windows NT 6.0; sr-ME) Presto/2.9.161 Version/11.00
f207fb2b-3d87-4724-9409-45aa5115d056,2026-04-05T14:23:47.817792,114.238.180.55,PUT,main,500,296,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_6) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/54.0.833.0 Safari/531.1"
d985a2e5-1f53-41c3-85d8-610534237244,2026-04-15T13:27:27.918345,196.148.161.162,GET,explore/search/list,201,895,Opera/9.28.(Windows NT 6.0; nan-TW) Presto/2.9.181 Version/11.00
b84f2f7b-2fbb-4335-b08e-10b2a1466ab7,2026-04-18T07:49:58.468806,69.239.65.15,PUT,list/list/tag,201,952,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; as-IN) AppleWebKit/532.49.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6532.49.3"
2de8ba93-818f-4e91-88b5-d664a12df40f,2026-04-03T02:48:24.515469,156.9.39.106,DELETE,app/tags,500,211,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.29.2 (KHTML, like Gecko) Version/4.0 Safari/532.29.2"
037cea01-279f-4e98-96ca-03fdbacacba5,2026-04-06T13:44:58.177105,57.232.214.207,GET,tags/tags/main,404,1919,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.30.1 (KHTML, like Gecko) Version/4.0.2 Safari/533.30.1"
e4cd7f45-8991-48e1-a4b7-3904dfa792a2,2026-04-17T10:19:29.926637,36.168.73.95,DELETE,blog,400,841,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/25.0.891.0 Safari/534.1"
fd6c65d6-7f09-4534-93cf-394e0f96de16,2026-04-09T10:40:54.839569,48.159.255.233,POST,explore/posts/categories,400,1761,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/4515-07-20 02:13:43.005051 Firefox/3.8
f9b596b1-6c87-451e-bec3-f8b52b5c9534,2026-04-09T18:45:28.484822,53.186.120.110,POST,main/blog,404,1173,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/60.0.839.0 Safari/536.0"
202cf304-53cc-4f70-91c9-3f5153e66c8a,2026-04-06T09:34:12.389673,36.213.165.20,PUT,category/app/explore,200,1609,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; iw-IL) AppleWebKit/534.13.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.13.1"
5dbf7747-8d46-49b4-a9db-8ec1c2ce8212,2026-04-03T03:11:37.398646,17.210.149.131,PUT,search/blog/search,500,1186,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/20.0.865.0 Safari/535.0"
2e7023ab-419d-4088-8f81-e2fe2e21f8ca,2026-04-08T20:45:01.146254,131.16.115.118,GET,explore/wp-content/explore,401,204,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/4.1)
ed208262-1978-4972-a8b0-54c79f16b48d,2026-04-01T06:01:29.381241,81.46.245.121,GET,search/search/category,403,838,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/13.1w2555.0 Mobile/72M505 Safari/534.2"
88c04e90-8661-4f32-b223-eaeba6515c6d,2026-04-11T22:22:26.227081,192.84.9.33,PUT,blog/main,404,1826,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/28.0.826.0 Safari/533.1"
34a8d381-cb79-4c20-84f2-8836fa5463bd,2026-04-09T07:39:43.887580,66.76.190.226,PUT,wp-content/search/tag,201,577,Mozilla/5.0 (Android 1.6; Mobile; rv:42.0) Gecko/42.0 Firefox/42.0
fea32b54-0e80-4218-b87a-7c794f2c3f9c,2026-04-19T12:59:00.106904,76.76.247.243,POST,app,200,1282,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/5.0)
2b6ba675-c582-4acf-a44c-fac9f419f94b,2026-04-20T00:45:52.559932,17.106.224.203,DELETE,search/list/tags,200,519,Opera/8.24.(X11; Linux i686; br-FR) Presto/2.9.170 Version/10.00
935581ff-afe6-40d0-a758-b64bb9dd82b3,2026-04-07T15:24:49.950479,114.103.156.100,PUT,explore/list/list,403,918,Opera/8.39.(Windows NT 5.01; be-BY) Presto/2.9.169 Version/12.00
899f81a2-edab-4314-97bd-99ddc00b47d0,2026-04-03T21:06:06.226501,156.91.135.28,POST,categories/search/tags,404,1573,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0 rv:2.0; bo-IN) AppleWebKit/534.50.1 (KHTML, like Gecko) Version/5.0 Safari/534.50.1"
7e08b10a-e179-49b4-8833-d931d36956fb,2026-04-11T12:25:39.143672,73.58.143.142,DELETE,category,400,401,Opera/8.68.(Windows NT 11.0; nso-ZA) Presto/2.9.174 Version/11.00
f221214b-6273-44f5-a39b-d69ae99c13ce,2026-04-04T10:40:01.204657,173.203.220.132,GET,posts/tag,404,889,Mozilla/5.0 (Windows NT 4.0; gd-GB; rv:1.9.2.20) Gecko/8586-09-29 03:32:54.439392 Firefox/3.6.1
6d9f67b0-6865-4e25-bd1f-52be84756b26,2026-04-18T14:15:09.471590,132.200.22.181,GET,categories/categories,201,484,Opera/8.90.(X11; Linux i686; af-ZA) Presto/2.9.186 Version/11.00
d3535d36-255a-4899-9b53-9ecdd8dc9286,2026-04-19T15:59:23.808060,57.224.199.13,PUT,categories,404,306,"Mozilla/5.0 (iPhone; CPU iPhone OS 1_1_5 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/17.9p6769.0 Mobile/27O393 Safari/531.2"
cdd66e69-ffcf-41a6-af5f-c3e32732b47b,2026-04-12T07:29:54.435967,200.24.199.162,GET,categories,201,1186,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.1)
79940557-1d5e-4d23-90b6-78c1265acd49,2026-04-18T23:21:43.954253,28.89.130.236,GET,explore,404,1637,Opera/9.54.(X11; Linux x86_64; bho-IN) Presto/2.9.164 Version/12.00
7b2ba05c-ef37-45fa-b57c-51c481d307cd,2026-04-19T11:12:51.413178,181.13.101.127,DELETE,explore,200,1242,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/54.0.852.0 Mobile/78M000 Safari/532.2"
f86aa43e-533b-439d-b279-ae7332b9de89,2026-04-09T15:34:20.519095,219.172.86.10,PUT,app,401,682,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/4.1)
eb5d9e6d-d733-4443-8144-b752e3e646bd,2026-04-01T08:23:23.061924,98.250.27.189,DELETE,blog,400,1451,Opera/9.73.(Windows NT 11.0; tig-ER) Presto/2.9.171 Version/10.00
0727839a-c2fe-4a42-b235-ce2eacdfc163,2026-04-14T12:43:45.452991,134.68.93.169,GET,app/app/tags,401,568,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/4.0)
d009595e-b167-41d9-bbbd-37d1c0180a99,2026-04-17T19:19:03.780149,30.23.227.111,GET,tag/explore/blog,201,48,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_2 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/55.0.821.0 Mobile/77T219 Safari/535.2"
25e879e5-f827-4403-ad57-c8db3a66afac,2026-04-09T17:10:47.731751,161.59.199.193,DELETE,blog,200,1248,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/5.1)
91ff3112-10f9-465f-bbac-fd198aded1f1,2026-04-15T19:53:04.666790,197.225.200.44,DELETE,search,201,105,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)
b00808ed-6fa0-4227-ae4e-93897daa8a23,2026-04-16T00:31:28.296009,1.15.241.122,GET,app/tags/list,500,448,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_1 rv:2.0; zu-ZA) AppleWebKit/532.33.5 (KHTML, like Gecko) Version/4.1 Safari/532.33.5"
214c9b50-0677-476f-b091-08decb87680f,2026-04-10T11:09:22.418915,153.141.17.53,DELETE,main/explore,201,1135,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/532.46.7 (KHTML, like Gecko) Version/4.0.1 Safari/532.46.7"
8308d11b-8e78-4b99-a769-a8eb88014d50,2026-04-08T21:34:15.295676,94.182.177.118,GET,app/list/list,403,461,Opera/9.15.(X11; Linux x86_64; aa-ET) Presto/2.9.184 Version/10.00
3a025633-6754-47c0-89fb-44463a76fa1b,2026-04-06T14:00:32.857435,80.132.240.102,PUT,tag/posts,400,1560,Opera/9.90.(Windows NT 11.0; tl-PH) Presto/2.9.171 Version/12.00
5bfc8205-c4ad-429a-b43f-7f53d26c1965,2026-04-12T10:49:03.301250,178.102.28.129,PUT,search/tag/blog,500,1222,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/44.0.873.0 Safari/536.1"
13eb39f8-19ec-467b-8d07-2402e717224c,2026-04-19T10:53:09.212397,207.68.67.54,DELETE,tags/search/app,500,287,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.0)
9fd57320-7a54-4406-b0aa-cb83605ff248,2026-04-13T10:19:40.953768,163.194.1.39,DELETE,tag/posts,400,1325,"Mozilla/5.0 (iPad; CPU iPad OS 17_3 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/50.0.883.0 Mobile/63S533 Safari/535.2"
bac8385d-7aaa-4e93-abae-605d837205bd,2026-04-10T03:09:02.923432,223.253.107.199,PUT,main/list/main,403,954,Opera/9.89.(X11; Linux x86_64; hsb-DE) Presto/2.9.184 Version/11.00
98d6411a-5834-4840-b9a9-78280caf0516,2026-04-01T03:36:27.731659,159.167.115.159,DELETE,categories,201,937,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/22.0.857.0 Safari/535.0"
ed95746f-eb3c-415b-8bd8-877d9ac5d5a3,2026-04-16T21:58:53.485244,165.35.106.208,POST,posts,200,734,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_9 rv:5.0; km-KH) AppleWebKit/531.35.2 (KHTML, like Gecko) Version/5.1 Safari/531.35.2"
c7041f25-a253-475b-b9d9-31365b5b8be4,2026-04-19T18:56:44.676132,92.182.211.209,DELETE,categories/main,201,444,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/59.0.853.0 Safari/533.2"
6140385e-1994-4940-8d9a-5236b46796ea,2026-04-02T01:32:44.004879,19.127.178.117,DELETE,posts,200,734,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/35.0.889.0 Safari/536.1"
3e4ed8ac-5a50-4f80-be34-f156f90eb6b8,2026-04-07T21:55:59.032751,70.27.13.44,PUT,blog,200,271,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_1; rv:1.9.4.20) Gecko/7035-06-19 20:13:13.102203 Firefox/3.8
4d17c52c-f9ea-4e58-92b6-8f60692b6045,2026-04-12T07:52:29.121765,39.219.239.61,DELETE,list/list/app,403,1107,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/63.0.810.0 Safari/534.0"
232ceac9-8d0e-4b77-8d15-f5a782492363,2026-04-06T18:13:02.416617,18.121.100.82,GET,category/categories,500,1524,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.11.5 (KHTML, like Gecko) Version/5.0 Safari/535.11.5"
25813fb3-bf8a-47bf-bd21-d188c5486f40,2026-04-04T20:33:24.837758,215.66.68.4,GET,list/tags,200,1252,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/48.0.889.0 Safari/534.2"
c0813c0c-d99c-4651-bf47-8711d8e1c4e3,2026-04-08T06:20:02.543080,50.228.41.151,GET,main/categories/category,200,1077,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/3.1)
7f78b438-03ed-4818-943a-f49c558c90ea,2026-04-19T03:20:59.860459,27.234.187.66,POST,explore,404,360,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_4) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/60.0.846.0 Safari/533.1"
09beee94-5ff1-44bc-b55d-d81513379d7e,2026-04-12T21:03:04.459343,73.17.45.183,GET,tags/main,201,818,Mozilla/5.0 (Android 4.2.2; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0
caafd284-1df8-4ff1-95c3-b48d00e06119,2026-04-16T22:24:43.371755,37.124.40.24,GET,main/list,201,1129,Opera/9.54.(X11; Linux x86_64; ti-ER) Presto/2.9.171 Version/12.00
e035a98e-834b-4c3b-870c-4dc9c1eadc2b,2026-04-07T06:26:24.768337,46.249.45.13,POST,list/search,500,491,Mozilla/5.0 (Windows 98; mr-IN; rv:1.9.2.20) Gecko/6833-01-29 23:29:00.880157 Firefox/3.6.9
b080d67c-9f01-4628-81a8-38dd10943c74,2026-04-09T09:37:28.404641,165.149.161.27,DELETE,posts,403,263,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/9.5m0912.0 Mobile/49L982 Safari/535.0"
192b0c32-d445-4a72-a1f9-e2053d86abca,2026-04-14T03:38:11.634339,181.137.125.218,GET,wp-content/tags,500,1331,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.0)
027891fc-8312-4dfe-947d-5e442d0a9836,2026-04-17T02:46:02.537649,58.85.204.143,GET,explore/main/explore,500,1289,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/4113-02-07 01:05:39.392319 Firefox/3.8
