shipment_id,timestamp,origin,destination,weight_kg,delivery_status,vehicle_type,estimated_delay_minutes
a1732343-27e4-4c1a-88f6-5ae180eec123,2026-05-01T04:28:18.878323,Sampaio de Dias,Freitas Alegre,54.95,CANCELLED,AIRPLANE,53
2dbd2774-a233-4e91-aa88-14fa9390547f,2026-05-01T10:18:51.293752,da Costa Paulista,Gomes,89.81,CANCELLED,AIRPLANE,63
f9f99b4d-7e63-48d3-bb79-040b58d3737e,2026-05-01T06:49:10.366766,Lopes Paulista,Ribeiro,65.75,IN_TRANSIT,AIRPLANE,105
018eaec9-13b1-404c-84e8-3784db634ff2,2026-05-01T02:01:37.497560,Nascimento Verde,Santos,16.85,IN_TRANSIT,MOTORCYCLE,97
d9faf5da-f332-4504-b0bf-5dcf5e84e57b,2026-05-01T01:09:06.568416,Vargas,Gomes,56.63,DELAYED,VAN,76
13106156-e717-4bf7-a75a-d30fb36f150d,2026-05-01T06:57:56.013410,Sales,Moura de Fernandes,82.14,IN_TRANSIT,VAN,10
dc06f292-9732-4767-880a-7eec2f2d61d6,2026-05-01T07:49:42.528007,da Cruz,Campos,51.56,IN_TRANSIT,AIRPLANE,115
1d70d072-2e26-48ca-9b42-b6bb4b4785de,2026-05-01T10:22:54.465386,Rodrigues,Cavalcanti do Oeste,50.56,IN_TRANSIT,TRUCK,11
436f3113-c9d3-4d35-87ee-6e1c1b166119,2026-05-01T06:09:59.866989,Alves,Vargas,38.34,DELIVERED,TRUCK,15
70f95cff-8fdc-4ec5-87b4-14952c0b6b1c,2026-05-01T01:10:20.828680,Teixeira das Flores,Jesus,84.29,DELAYED,TRUCK,32
d46cb947-75ab-4da3-8869-0a0bb65e526f,2026-05-01T09:33:02.066510,Farias,Sousa,78.6,DELIVERED,TRUCK,88
3fd0f315-bb43-4c5e-a652-1064d063f823,2026-05-01T09:23:04.208087,Cunha de Marques,Cirino de Abreu,45.21,CANCELLED,MOTORCYCLE,7
9b2e4412-dabd-4c4b-b4c4-a7a8598c9ffc,2026-05-01T02:31:06.613655,Vasconcelos do Galho,Abreu,87.46,CANCELLED,AIRPLANE,102
346de281-322c-4c23-bb52-25e3348c02d7,2026-05-01T01:48:04.680166,Rios do Campo,Silveira de Sales,18.49,CANCELLED,VAN,7
b9ff45d7-4c64-4e14-8f8f-5bd0607e8f80,2026-05-01T09:54:00.824313,Moreira de Nunes,Camargo do Campo,11.08,DELAYED,VAN,41
a6ed4e9f-9507-49d3-802f-ff635ee5aff7,2026-05-01T02:16:56.358719,Ramos da Mata,Nascimento,76.71,IN_TRANSIT,TRUCK,26
2914cdf9-31c8-4680-8f1c-317c64551207,2026-05-01T04:07:34.485928,Sampaio,Garcia Alegre,94.3,CANCELLED,TRUCK,75
b7dcc8a0-fe97-46f2-b7a0-042d2edaed35,2026-05-01T07:51:39.697684,Câmara do Oeste,Pinto da Mata,28.67,DELAYED,AIRPLANE,16
9ab8a001-b004-4289-bd02-c896b95868ee,2026-05-01T07:27:17.503772,Costa da Praia,Rios,59.24,DELIVERED,AIRPLANE,20
447bbcb0-153a-43ca-a8d3-e646a88cab44,2026-05-01T07:21:29.288792,da Cruz,Cunha da Mata,50.02,DELAYED,VAN,53
e2215b50-67b2-43b5-a95e-f167de1d2700,2026-05-01T04:02:52.595857,Leão,da Rosa,34.61,DELIVERED,TRUCK,46
3477c94f-9e7c-499e-881b-42ea1997f4f3,2026-05-01T02:52:17.809704,Ramos,Almeida,2.79,CANCELLED,AIRPLANE,23
978c88c2-ed41-49ea-9154-4f49deb9e063,2026-05-01T01:21:50.692634,Carvalho,Guerra,70.51,CANCELLED,MOTORCYCLE,52
c1db710f-23b5-49ac-b52d-d3a7ad634c57,2026-05-01T06:57:55.926279,Nogueira da Mata,Alves,33.68,CANCELLED,AIRPLANE,22
a6299715-55af-4aa0-8db8-f37b812081ec,2026-05-01T01:15:51.588198,Ferreira de da Cunha,Viana do Oeste,43.61,IN_TRANSIT,MOTORCYCLE,55
841cd351-40b3-4c68-85dd-d7610e515f1b,2026-05-01T10:01:16.887478,Machado de Ferreira,da Mota,8.25,DELAYED,MOTORCYCLE,50
ed84000a-9186-46cd-aaf9-82444235927c,2026-05-01T10:24:17.806709,Duarte Alegre,Castro,90.08,DELIVERED,TRUCK,8
388622d8-700a-4e06-863c-4215eae87527,2026-05-01T04:47:36.257425,Novais,Andrade Alegre,22.7,CANCELLED,VAN,23
0cb62182-a773-4f74-b992-9c75285c862e,2026-05-01T03:23:47.257083,da Mota da Praia,Pinto Verde,52.31,IN_TRANSIT,MOTORCYCLE,57
27b06c9d-f352-414b-afef-d3d14b4e9019,2026-05-01T10:22:19.657442,da Cunha,Borges,96.41,IN_TRANSIT,MOTORCYCLE,71
65502c10-eb63-4d0b-811d-c91f22a3dd02,2026-05-01T07:41:01.168741,Peixoto,Melo Verde,4.09,DELIVERED,AIRPLANE,72
a95aa2f3-c217-4d43-888b-dfd4b2daf1e0,2026-05-01T03:02:31.999164,Melo,Pastor das Pedras,58.49,DELIVERED,AIRPLANE,37
87180960-cc8e-488f-90b5-f48455b2b890,2026-05-01T08:31:11.946159,Pereira de Farias,Jesus da Mata,46.88,DELIVERED,AIRPLANE,8
5b7d801b-3733-402a-bb6d-21f8922e34dc,2026-05-01T07:33:09.253073,Cassiano do Galho,Mendonça de Rios,56.84,DELIVERED,AIRPLANE,32
5ed76d87-6c7a-4b67-a1f7-a1721b23f55f,2026-05-01T07:52:59.097726,Melo,Gonçalves,39.51,DELAYED,TRUCK,90
261ea7ae-b940-481e-9b16-fc8b1c6194dc,2026-05-01T11:27:06.594573,Araújo da Prata,Novaes do Galho,12.03,DELAYED,AIRPLANE,53
54f71299-5628-443d-914d-d6cdcdca1607,2026-05-01T10:39:47.847383,Silveira Verde,Ramos,90.52,DELIVERED,MOTORCYCLE,95
2287a14d-4083-4688-af3c-e6d85d97cf57,2026-05-01T06:52:32.277805,Farias,Moreira,33.61,DELIVERED,TRUCK,44
ba3674c0-fb8e-46a7-9e39-a59344b8a32c,2026-05-01T04:45:03.456960,Vieira do Galho,Leão do Norte,89.16,DELAYED,AIRPLANE,37
ad534053-7cfd-4ce6-abb2-894f730006c0,2026-05-01T11:10:01.880126,Jesus,Nogueira de da Cruz,99.16,CANCELLED,MOTORCYCLE,83
15844387-8aa2-476e-a9f7-0cbccf6508c3,2026-05-01T07:20:58.562521,Monteiro de Porto,Nunes,23.82,DELIVERED,MOTORCYCLE,40
aa2262de-77c2-4d1f-b117-41fa65bf2c9e,2026-05-01T01:37:54.873459,Oliveira das Flores,Nascimento Alegre,10.77,DELAYED,TRUCK,86
6f5c62ed-ed23-4bac-b643-9ac5df0e2428,2026-05-01T10:17:02.204181,Cunha de Gonçalves,Araújo de Minas,64.67,DELAYED,VAN,36
5377665b-ba60-4155-b942-e0037e72586e,2026-05-01T11:37:55.154204,Duarte,Vargas,79.83,IN_TRANSIT,TRUCK,13
4f77dee3-ce8c-4323-b60a-08cab71212d0,2026-05-01T05:15:17.767699,Teixeira,Moura,47.49,IN_TRANSIT,VAN,70
fd1cb7c8-5988-417e-9f65-20f9b7c87528,2026-05-01T04:00:34.622724,Viana,Pires de Goiás,0.4,DELIVERED,MOTORCYCLE,35
c03c8a99-afc5-492b-8f17-c221a7ec8c9c,2026-05-01T08:31:48.525652,Lima Grande,da Cruz da Serra,86.19,IN_TRANSIT,MOTORCYCLE,73
d11762a3-e7d1-437f-8968-8c140596e8da,2026-05-01T04:46:39.978803,Cirino Alegre,Vasconcelos de Marques,71.52,IN_TRANSIT,TRUCK,51
2590ece3-a0ca-4470-bd07-8ff1fdb923d5,2026-05-01T08:25:05.031112,Moura de Minas,Moreira,33.65,DELAYED,MOTORCYCLE,118
36ec51c6-b15b-474a-8211-d34435e50093,2026-05-01T08:36:41.151606,Rezende Grande,Novais de Goiás,74.1,DELAYED,AIRPLANE,45
939b8a4b-458a-483e-96c3-91bdc176d203,2026-05-01T12:02:51.613922,Garcia,da Mata,69.44,IN_TRANSIT,VAN,58
38b583c5-7b06-47dd-a740-12b041315a5c,2026-05-01T06:29:40.898241,Borges Verde,da Paz de Macedo,42.07,IN_TRANSIT,AIRPLANE,96
37a3838d-89f3-4cb8-830a-34cf77cfa08c,2026-05-01T07:37:27.184597,da Mota das Pedras,Nogueira,16.76,CANCELLED,VAN,12
3d3ef9f3-fbad-428c-9964-234d28a72f3d,2026-05-01T11:25:49.089946,Fonseca do Norte,Silva,80.98,DELAYED,VAN,45
4dbdff68-f04b-4b87-8581-465dced0655a,2026-05-01T10:52:00.220931,Cunha,Moreira de Minas,96.78,CANCELLED,VAN,38
1af11487-c023-4b2c-a620-02c8f534b33f,2026-05-01T02:36:33.405680,Alves da Serra,Monteiro,22.24,CANCELLED,TRUCK,96
7f5d7150-28ff-45e5-aeca-61d13421a6c9,2026-05-01T04:15:11.267936,Montenegro,Aragão Alegre,27.08,DELIVERED,MOTORCYCLE,86
5fa27101-4454-439f-8372-998bbe365623,2026-05-01T01:11:12.673284,Melo de Pinto,Gomes dos Dourados,88.19,IN_TRANSIT,TRUCK,16
5792a4e0-c41d-4bd2-8df2-50d4a37a6fc2,2026-05-01T04:23:32.765806,Moreira,Campos,10.4,IN_TRANSIT,VAN,114
4c3cb51b-5be8-40e3-9e37-6884902fb152,2026-05-01T01:32:11.318364,Alves da Praia,Fogaça de Teixeira,60.83,DELIVERED,VAN,53
ce739cdc-6085-43c9-bb0e-b46cb7ce7d38,2026-05-01T04:03:59.077015,Pinto,Nascimento,67.58,DELAYED,MOTORCYCLE,63
c83ca8fb-4fde-45f6-96af-9fce434dc375,2026-05-01T07:34:21.441249,Souza Verde,Câmara das Pedras,28.46,CANCELLED,VAN,94
6beacac5-1295-49de-b538-284ed37d663d,2026-05-01T05:38:47.265175,Novaes,Câmara,45.56,DELAYED,TRUCK,103
41017e4f-29fa-4213-b571-fe6246d86ce9,2026-05-01T07:30:18.530110,Abreu do Sul,Melo,2.43,CANCELLED,AIRPLANE,24
3bff5692-2feb-4c9a-9ec2-ae2d8f7db640,2026-05-01T08:21:00.107830,Siqueira,Castro,6.03,DELAYED,MOTORCYCLE,87
aed13a8e-9bd8-480b-a997-6ea41acb601a,2026-05-01T04:44:37.674489,Almeida Grande,Fogaça do Campo,58.97,CANCELLED,VAN,31
8f343bc4-5f1a-4254-86e4-648a1c7f29fd,2026-05-01T05:55:01.957294,Jesus,Azevedo da Praia,64.26,CANCELLED,MOTORCYCLE,84
ab428ac1-3920-4505-b380-a904eca07ded,2026-05-01T04:36:13.185107,Marques,Cardoso,73.01,DELIVERED,TRUCK,28
8faa73c8-85ea-444b-a3fd-b13a767690b9,2026-05-01T11:11:52.933464,Monteiro,Silveira,80.57,DELIVERED,AIRPLANE,116
16841822-f959-4580-9717-13bd4b7447c8,2026-05-01T11:13:35.439307,da Mata de Pinto,Freitas,35.52,IN_TRANSIT,VAN,71
f708546c-daff-4e8c-93fb-159e0adb4ee2,2026-05-01T08:32:00.554109,Cavalcante das Flores,Pacheco de Minas,34.46,CANCELLED,MOTORCYCLE,46
78011341-f9e9-4e95-8375-7837d7cfeca0,2026-05-01T07:06:10.886348,Ferreira do Norte,Leão de Ferreira,84.92,IN_TRANSIT,TRUCK,114
3bd036ea-32ac-406d-a5b2-832bcd82ae21,2026-05-01T05:07:08.454832,da Mota,Almeida das Pedras,62.96,DELIVERED,AIRPLANE,40
7b6e6b1a-e67e-4f83-8b12-55fd4a0d5f11,2026-05-01T02:38:36.022610,Vieira de Duarte,da Conceição Grande,80.93,IN_TRANSIT,TRUCK,32
1209f4d4-3371-4fa0-8f33-7d051a1ac564,2026-05-01T11:47:51.204068,Cavalcanti do Galho,Lopes,52.39,DELAYED,MOTORCYCLE,46
8fc390f8-2021-4e1d-9097-6cfc6184df68,2026-05-01T06:36:31.336433,Nunes do Galho,Cunha de Aragão,55.49,DELAYED,MOTORCYCLE,14
10986dd7-1a5e-4d87-b702-25bafc4472ca,2026-05-01T04:57:01.377856,Montenegro,Sousa de Goiás,6.74,CANCELLED,VAN,63
fff4ce1c-57b0-43a3-81c6-b2c829640b34,2026-05-01T01:08:07.185720,Gomes,Mendonça,52.46,IN_TRANSIT,VAN,90
c8626c66-ff76-4914-aba2-ab06bfcb7c98,2026-05-01T06:37:11.065126,Gonçalves da Serra,Castro de da Costa,34.01,CANCELLED,TRUCK,2
8ba88cf4-6672-4b80-a897-efcaf0a768f3,2026-05-01T10:38:49.514256,Guerra do Norte,Costela,36.65,IN_TRANSIT,TRUCK,65
fa03304e-cb95-4f2a-873d-9728a3697633,2026-05-01T07:42:06.334483,da Mata do Sul,Pires,84.39,IN_TRANSIT,TRUCK,34
16c6a8dc-107d-40bf-863c-7c247694b1d0,2026-05-01T03:56:57.166160,das Neves,Rodrigues da Praia,65.33,DELAYED,AIRPLANE,71
dbd7397a-6a13-4e9d-9e23-c19008deb0b8,2026-05-01T05:30:19.198406,da Cunha,Albuquerque de Ribeiro,78.67,CANCELLED,VAN,5
157c21e6-1231-4f12-995c-d6ce1af9ba0e,2026-05-01T02:51:23.947354,Freitas Alegre,Pinto,38.42,IN_TRANSIT,AIRPLANE,22
2842351d-8c8b-4e63-b3f3-fe0455b6dba4,2026-05-01T10:53:11.340909,Macedo do Sul,Mendonça de Nunes,40.91,IN_TRANSIT,TRUCK,115
0f83067d-9da4-449f-9b39-780debcf38c1,2026-05-01T12:07:03.460265,Martins do Galho,das Neves,73.58,DELIVERED,AIRPLANE,87
f1605d79-a132-4da1-b11e-bef4990dc4ea,2026-05-01T06:46:57.653826,Correia,Nogueira do Sul,25.48,CANCELLED,MOTORCYCLE,17
a855bb8c-e400-4533-9e56-6b069fb83e09,2026-05-01T11:19:55.521425,Barros da Serra,Casa Grande Alegre,62.82,DELIVERED,VAN,70
2868df09-5b1f-41f0-bd5e-2145bf4bed58,2026-05-01T06:45:35.481086,Macedo,Santos,91.55,IN_TRANSIT,MOTORCYCLE,60
5211fbc3-4c33-4e8f-8356-5f9079d3bcbf,2026-05-01T05:20:53.630872,Dias das Flores,Pereira,7.26,CANCELLED,VAN,116
40bb8ff2-28dc-4f47-82f4-632de4f7ec33,2026-05-01T02:09:21.547322,Freitas,Viana,87.41,DELAYED,MOTORCYCLE,40
b82175d1-fe61-4319-b4eb-53a5d9f8a38f,2026-05-01T04:20:13.208608,Moreira de Sousa,Cassiano,32.22,IN_TRANSIT,MOTORCYCLE,100
3d5c1083-7016-4e03-b51b-b525660fe212,2026-05-01T00:33:23.689769,Cavalcante,Guerra do Sul,71.35,IN_TRANSIT,AIRPLANE,112
0fd50038-8067-4750-b872-f08075d8e400,2026-05-01T00:43:10.527728,Lopes de Minas,Rodrigues,10.37,CANCELLED,VAN,51
0aa11dea-68f6-453b-b246-49b7a50b2a45,2026-05-01T04:50:06.647192,Moraes de Câmara,Viana das Pedras,95.97,DELIVERED,TRUCK,76
470bae7b-87c6-4ad3-844c-71e8e091e2db,2026-05-01T02:39:22.326627,Alves,Brito,70.54,DELIVERED,MOTORCYCLE,31
0f8937ba-b844-429c-98b2-d6f7119715f2,2026-05-01T04:26:22.490716,Rios de Minas,Siqueira de Minas,7.94,DELIVERED,AIRPLANE,110
289b1701-109a-4120-93c4-99ad8cf320e4,2026-05-01T01:22:47.420012,Araújo,Ramos,94.42,DELIVERED,VAN,14
8557dd14-4cf1-44c0-a8d3-8e70143f726c,2026-05-01T05:54:30.558798,Albuquerque do Galho,Rezende,19.67,DELAYED,MOTORCYCLE,34
0400beb0-c0d2-40ff-b8c6-7db6fa7a0d71,2026-05-01T07:09:45.512959,da Costa,Camargo,78.41,CANCELLED,TRUCK,47
75365d88-7f8a-4284-8d5a-ce4da4282867,2026-05-01T09:10:49.774583,Guerra do Campo,Cirino,67.56,CANCELLED,VAN,37
5af63c45-e126-4332-b121-683ce724cbc7,2026-05-01T07:50:37.304957,Azevedo das Flores,Costela,81.27,IN_TRANSIT,VAN,76
5793334b-5737-4f17-a5ee-3f863520520d,2026-05-01T00:25:51.454842,da Mata da Serra,Moreira,53.36,DELIVERED,VAN,117
