shipment_id,timestamp,origin,destination,weight_kg,delivery_status,vehicle_type,estimated_delay_minutes
9a5e748a-28ce-4f5b-8aa6-d66197d09eb1,2026-05-01T10:36:31.694386,Cunha,Castro,36.5,IN_TRANSIT,MOTORCYCLE,92
39a15dc7-825c-4f48-a1e3-13a3d31687c9,2026-05-01T09:34:57.816041,Pacheco,da Paz do Galho,71.11,CANCELLED,TRUCK,59
5f78b3d0-210d-4ee5-974f-4744da895eb4,2026-05-01T10:56:33.396369,Carvalho das Pedras,Siqueira,78.25,IN_TRANSIT,AIRPLANE,14
e38ee204-e99a-4129-8038-efa68761a1c6,2026-05-01T01:48:42.344046,Cavalcanti,Campos de Goiás,48.75,DELIVERED,AIRPLANE,11
d3bf8b16-776b-4316-9f5a-4400b2ee4664,2026-05-01T05:04:15.504369,Viana,Correia Verde,52.39,DELAYED,AIRPLANE,85
80843107-75a2-45bd-853b-ee470d772def,2026-05-01T08:56:46.106957,Cavalcanti do Galho,Moura,69.73,DELIVERED,VAN,47
b707afd2-abe5-46fa-a861-c53bbf319a2a,2026-05-01T12:22:20.722641,Martins dos Dourados,Jesus,27.75,IN_TRANSIT,AIRPLANE,118
be7df240-cbf3-4404-a49c-ea8c0f85b758,2026-05-01T02:18:13.193884,Lima,Costela de Caldeira,32.11,DELAYED,MOTORCYCLE,48
1b0ac521-fbb4-4065-8894-12a7e4db8e9f,2026-05-01T07:01:21.249909,Barbosa,Moura do Galho,95.02,CANCELLED,VAN,67
c6f3bf0e-4abb-408e-a3aa-eba83e8c2fc8,2026-05-01T05:03:56.518485,Ferreira Alegre,Pastor de Gonçalves,76.84,DELAYED,VAN,68
b53a0729-7b32-4081-bd2b-f75f9aaec9d0,2026-05-01T08:07:39.500298,Duarte,Ferreira,96.38,CANCELLED,AIRPLANE,47
d2fe1135-76ec-4a08-a702-cc655e7b2cf0,2026-05-01T02:56:52.751832,Abreu da Mata,Correia,26.82,IN_TRANSIT,TRUCK,6
e77801d8-7e26-445e-9855-8b78bb6fa300,2026-05-01T02:46:54.950017,Macedo,Borges,29.35,CANCELLED,AIRPLANE,106
51732c74-0388-4481-b697-b3b292ff02aa,2026-05-01T03:25:56.815635,Fonseca de Novais,Lopes,63.63,IN_TRANSIT,AIRPLANE,16
1cce0b4b-15e0-46f3-803d-5d27dce5ca0a,2026-05-01T02:38:59.649593,Vieira de Rodrigues,Fernandes do Norte,45.77,CANCELLED,MOTORCYCLE,74
e2ffbd57-e152-48bd-9f6c-ca16da867e01,2026-05-01T06:51:12.615858,Camargo,Costa Verde,84.92,DELIVERED,VAN,103
e5cefbcd-dbc8-45df-bd13-77423e836e05,2026-05-01T04:25:10.305903,da Costa Grande,Carvalho,84.73,DELIVERED,MOTORCYCLE,37
f0d1e06a-90f2-49b1-adb4-842065c89307,2026-05-01T11:38:07.264827,Farias,da Mota,72.83,DELAYED,TRUCK,43
9da335ea-c3aa-43af-81a0-b2df25abedc1,2026-05-01T06:45:07.852142,da Rosa,das Neves da Serra,94.1,IN_TRANSIT,TRUCK,22
f39e47f6-efe3-4189-a529-7c1fb78114f6,2026-05-01T06:26:54.074464,Jesus,Sousa do Galho,77.32,CANCELLED,MOTORCYCLE,86
e2fbb2e8-9768-42f5-8532-931eea29d569,2026-05-01T11:57:05.013051,Aparecida,da Costa,48.62,CANCELLED,TRUCK,46
c7205dfa-28cf-4f7c-8026-9d230c7d1c9c,2026-05-01T11:37:14.491862,da Costa,Gomes de Costela,55.86,IN_TRANSIT,MOTORCYCLE,89
741829e7-2af9-4da7-a378-f2740b40e4e7,2026-05-01T03:31:03.410709,Costela dos Dourados,Abreu,20.23,DELAYED,VAN,44
a7674705-444c-4f0a-b2b5-0cb4e37f0922,2026-05-01T04:27:51.920011,Aragão,Cirino,30.97,DELIVERED,TRUCK,35
0c877bb0-e684-4b02-8489-60368f9fd404,2026-05-01T05:55:28.344678,Alves dos Dourados,da Conceição Alegre,32.25,DELIVERED,MOTORCYCLE,6
31c59b36-d7bb-495d-94d9-d69d0778235d,2026-05-01T01:10:40.861234,Sales Grande,Santos do Norte,96.31,CANCELLED,VAN,120
b04fc718-a63d-4a61-9ff2-5b151bca4e4b,2026-05-01T10:55:12.859589,Mendonça,Novaes de Minas,9.91,IN_TRANSIT,MOTORCYCLE,88
e71ed042-c2c3-42c3-9545-47949b3af7b5,2026-05-01T07:43:13.290225,Rodrigues,Jesus de Novais,9.03,DELAYED,AIRPLANE,59
77c3038e-ad0a-48d5-afbd-1702f79d7241,2026-05-01T00:58:51.666083,Silveira,Moreira,71.43,DELAYED,AIRPLANE,58
c63f25b2-fd9f-4995-9fbb-dda86cd560c9,2026-05-01T03:02:56.917084,Macedo,Pimenta das Pedras,20.46,DELAYED,MOTORCYCLE,29
78df718c-2937-4509-a3ed-94ab3acd047d,2026-05-01T10:46:21.329139,Lima,Nogueira da Mata,38.41,IN_TRANSIT,AIRPLANE,52
2aea7c1c-b183-4fcb-a7bb-990e702456e0,2026-05-01T05:38:13.430380,Caldeira,Marques,89.19,DELAYED,TRUCK,60
42454281-2dca-4427-ab79-96b962b214fa,2026-05-01T02:18:54.735821,Guerra,Cavalcante,93.52,CANCELLED,MOTORCYCLE,31
b38a51fd-4fe1-44af-a162-40d8bd02e18a,2026-05-01T11:51:10.436041,Teixeira,Cirino de Minas,32.53,IN_TRANSIT,MOTORCYCLE,105
f379a7f2-5be4-4449-9804-bcd9d643b7d5,2026-05-01T11:01:50.974665,Abreu,Moura Verde,87.04,IN_TRANSIT,AIRPLANE,116
f9ae706f-f5ee-4e8a-a142-69dac47f9625,2026-05-01T00:22:59.660891,Alves,Peixoto de Goiás,43.97,DELAYED,MOTORCYCLE,60
beda3890-247b-4079-b1a6-5c80a0598b2f,2026-05-01T10:33:45.158169,Cavalcanti,Siqueira do Galho,29.97,IN_TRANSIT,MOTORCYCLE,21
ebfddce1-bb10-41c0-ba78-dee039da3719,2026-05-01T08:30:22.448464,Martins,Martins de Goiás,43.84,DELIVERED,VAN,50
9f9d16e0-d368-4d61-ab00-1aae3d86bed6,2026-05-01T00:12:28.582245,Fernandes dos Dourados,Vargas da Mata,74.76,DELAYED,AIRPLANE,69
3afcfc8e-b657-426a-baf7-1a0ff38d3e9e,2026-05-01T11:49:37.115036,Vasconcelos Verde,da Conceição,9.03,CANCELLED,MOTORCYCLE,74
9cc5e6e8-774b-48df-8b12-4d78554b6d46,2026-05-01T10:28:25.871234,da Cruz da Mata,Viana,30.53,DELAYED,AIRPLANE,51
3b19c3ce-1561-4144-ab07-50a17c626e55,2026-05-01T05:28:18.894906,Dias,Monteiro do Oeste,63.4,DELIVERED,MOTORCYCLE,73
4d3b32f9-dcc8-4e5f-a12b-a826365abf92,2026-05-01T10:37:39.469277,Rodrigues,Casa Grande,46.4,DELAYED,VAN,17
3381de43-277a-43d9-ba4b-35222247026e,2026-05-01T12:04:20.540413,Cavalcanti da Praia,Peixoto da Praia,52.43,DELIVERED,MOTORCYCLE,34
c51ac167-0974-4f58-8aa4-5d9b84886603,2026-05-01T08:45:00.996907,Silveira,Sá,61.72,DELIVERED,AIRPLANE,99
d1ea1089-1fb1-460a-8984-d19e8a2304f7,2026-05-01T02:21:33.572395,Duarte,Garcia,17.4,CANCELLED,VAN,95
152d9655-1343-4cd0-84f6-24942dd37265,2026-05-01T04:52:50.586078,Rios,Jesus de Goiás,65.85,DELAYED,MOTORCYCLE,50
b61790e2-6454-4ae1-a12f-fb88979c3dac,2026-05-01T11:50:07.981929,Sousa dos Dourados,Silva,48.1,IN_TRANSIT,VAN,15
20cc297d-7f61-4af6-976a-586235634a46,2026-05-01T10:45:24.201424,Santos de Caldeira,Casa Grande de Minas,36.88,DELIVERED,TRUCK,91
45ce4353-b82c-4f15-8398-dd71fa23db3b,2026-05-01T08:42:48.632388,Martins,Pinto da Serra,25.43,DELIVERED,AIRPLANE,4
4c5ca32e-7d0b-48bc-ace5-812e3ccbec9e,2026-05-01T00:10:27.029813,Farias de Aragão,Santos de Costa,64.89,IN_TRANSIT,VAN,92
feb9b699-7b18-4c2c-9a7f-56cf25d2e0f6,2026-05-01T04:10:35.801461,Correia,Montenegro do Norte,45.98,CANCELLED,MOTORCYCLE,100
dedba61c-6bab-44f0-b7ad-923a3bb5173d,2026-05-01T08:04:40.518165,Freitas,Costa Verde,35.04,CANCELLED,MOTORCYCLE,108
5e72aaad-0869-458a-a58a-33ba2e009490,2026-05-01T02:12:31.491103,da Conceição,Câmara de Rios,96.54,DELIVERED,TRUCK,55
6c6eb030-5544-4555-80b9-23c9a5211767,2026-05-01T08:38:05.602247,das Neves,Cassiano,6.31,IN_TRANSIT,AIRPLANE,36
bfef2bb3-2045-421a-806d-2bd270898c40,2026-05-01T11:02:49.588014,Oliveira da Serra,Siqueira da Mata,48.36,IN_TRANSIT,TRUCK,23
cc874a8e-6a81-4825-8f96-753c91d536ad,2026-05-01T05:08:46.245669,Carvalho das Flores,Lopes,35.73,DELIVERED,VAN,94
3bc54be5-7866-4aac-9045-1e7cce490623,2026-05-01T03:49:35.814322,Andrade,Ramos,92.27,DELIVERED,AIRPLANE,22
10c1cae3-6c49-4984-aabe-057d2456916f,2026-05-01T05:34:10.816304,Teixeira,Vieira,37.94,DELIVERED,VAN,96
a4c4424c-2d88-44a2-a636-dbe66b2542ea,2026-05-01T04:23:49.754171,Garcia Grande,Porto do Sul,56.16,DELAYED,TRUCK,51
275ad907-9081-451e-8ab3-99f373df6ccd,2026-05-01T04:51:36.038878,Monteiro de Goiás,Oliveira de Leão,37.12,IN_TRANSIT,MOTORCYCLE,11
8369fcb4-1fc4-4a3f-b900-a1f9d1449ea7,2026-05-01T10:08:34.971652,Aragão de Abreu,Andrade da Praia,37.54,CANCELLED,AIRPLANE,58
812ffe5f-6556-4bc3-b1d7-e7f7ed66e3b0,2026-05-01T02:38:46.031728,Nunes de Minas,Camargo Grande,88.02,DELIVERED,MOTORCYCLE,72
24260fe9-1c24-40ff-a88b-eb34251468d4,2026-05-01T05:40:24.120201,Souza da Mata,Almeida da Praia,3.21,DELIVERED,MOTORCYCLE,104
52e376dc-b322-41a2-9195-53916e69709d,2026-05-01T03:46:01.097147,Leão Alegre,Cardoso,32.82,CANCELLED,VAN,77
fa49bbc0-6947-4e46-9795-851d565785b1,2026-05-01T07:17:27.736405,Oliveira,Azevedo,18.63,CANCELLED,VAN,17
29a010e4-5318-48e1-886f-d23704770e31,2026-05-01T11:14:42.419694,Rocha,Marques da Serra,64.32,CANCELLED,AIRPLANE,22
e2352be8-91ad-4d5b-8902-e5a1ee4248f1,2026-05-01T07:52:30.202248,Moreira de Goiás,Barbosa,68.59,DELIVERED,VAN,5
85c72bd1-682e-48c1-b253-2d52a8f8242f,2026-05-01T03:33:45.889419,Brito,Fonseca,14.19,CANCELLED,TRUCK,106
6edb7953-7376-4db7-8efc-988726bd3b28,2026-05-01T10:37:43.943019,Aparecida,da Mata da Prata,29.94,IN_TRANSIT,TRUCK,89
43b363dc-5d80-498c-93bc-de82792c5b57,2026-05-01T01:02:26.937819,Garcia do Norte,das Neves de Goiás,38.18,CANCELLED,AIRPLANE,57
f75445ba-9d79-4510-b1f3-dc31942ac98f,2026-05-01T00:22:34.407257,Costa,Novais,46.78,IN_TRANSIT,MOTORCYCLE,103
49fa5f90-6b84-40eb-9a4e-24141a606643,2026-05-01T01:13:59.803596,Cavalcante,Nogueira Verde,27.92,CANCELLED,TRUCK,87
1d662bce-9296-4466-93e1-b8b322f41216,2026-05-01T01:25:44.896109,Lopes de Nogueira,Porto,46.82,IN_TRANSIT,MOTORCYCLE,37
256972e2-7973-4ffc-8d24-48eb1ce434a4,2026-05-01T01:42:44.306622,Caldeira Alegre,Aragão,71.87,IN_TRANSIT,TRUCK,109
0d49c689-171a-4d8e-bae4-db0b2771c774,2026-05-01T10:08:03.859221,Marques,Cassiano do Norte,32.25,CANCELLED,TRUCK,7
cbf11f2b-889e-49e4-b874-784609719480,2026-05-01T08:39:21.032367,Lopes,Moura do Campo,4.0,IN_TRANSIT,VAN,11
6dc85302-8ed1-4707-9ff5-ad9f91140a72,2026-05-01T02:11:12.176104,Monteiro da Mata,Rios,17.03,IN_TRANSIT,MOTORCYCLE,73
6c325fbc-2e29-4d40-8fa6-9761c647b007,2026-05-01T01:47:42.661068,Câmara,Moura,13.16,DELIVERED,VAN,7
1903a0a9-8006-4e3b-ba49-c2a2866e888c,2026-05-01T03:05:36.430495,Lopes do Campo,da Rocha,36.23,DELIVERED,TRUCK,67
5d989dd3-209b-4ff9-be94-037eb129c026,2026-05-01T10:55:14.781636,Oliveira Grande,Oliveira Grande,45.25,DELAYED,VAN,113
d1be6536-e0ba-414d-829e-ead68536c92a,2026-05-01T04:56:01.533500,Rezende,Barbosa Grande,4.04,DELIVERED,AIRPLANE,7
37c0d28b-b9b9-4c78-9610-eafc33f88436,2026-05-01T02:11:01.453255,Mendes da Serra,Gomes,61.1,IN_TRANSIT,AIRPLANE,69
2521628e-e893-4366-92ed-828f38a046d5,2026-05-01T00:53:46.341472,Garcia de Goiás,Camargo,8.96,IN_TRANSIT,AIRPLANE,1
ffb5c565-eb78-4dff-ad5c-499cee4225d6,2026-05-01T02:45:42.920074,da Paz,Correia,16.31,DELIVERED,AIRPLANE,49
0c1d6ec8-1b40-41e8-bcd1-f48871086f3d,2026-05-01T11:06:02.935373,Nascimento,da Cruz de Cavalcanti,66.87,IN_TRANSIT,MOTORCYCLE,57
dd4814f8-e50a-4154-8e72-cf76e506ac08,2026-05-01T00:45:18.752451,Santos,Carvalho,44.53,CANCELLED,VAN,61
a8449372-362b-4b2e-95be-ba7e08c3d676,2026-05-01T02:00:08.897812,Vieira da Praia,Pastor da Serra,27.79,CANCELLED,AIRPLANE,30
ecd4c782-fdff-45fc-873c-b3dd03a9342d,2026-05-01T03:49:36.145487,Lopes,Pereira,53.65,IN_TRANSIT,MOTORCYCLE,90
c30c8b9c-a0c3-4582-b3ca-bdd71defc48a,2026-05-01T12:02:27.193395,Araújo,Jesus de Aragão,76.57,DELIVERED,MOTORCYCLE,93
7702306b-eeeb-4789-94e9-9aff747cb717,2026-05-01T07:38:39.650653,Lopes,Cavalcante,55.46,CANCELLED,MOTORCYCLE,38
1b8b3c0d-1373-4cb1-ba26-f6611b048ca1,2026-05-01T05:09:44.917440,Lima,da Costa,69.95,DELAYED,TRUCK,92
ed81a773-7e5c-4469-baba-783e126a83e3,2026-05-01T07:35:38.196515,Mendonça Alegre,das Neves de Mendes,60.0,DELAYED,MOTORCYCLE,94
028b6792-bf46-425c-bae0-1ef2b96bbd2d,2026-05-01T04:27:28.060094,Sampaio,Monteiro,75.66,CANCELLED,VAN,74
4feafbcb-e2d3-42fa-beb0-6543cdc0db55,2026-05-01T06:44:22.531554,Abreu,Moraes do Campo,58.35,CANCELLED,TRUCK,66
0fbdc012-8156-4f71-8741-b7c2dd7e7864,2026-05-01T05:21:54.662157,Mendes da Prata,Nunes,16.21,CANCELLED,TRUCK,6
5e25e2fe-5c61-4dad-9ec1-6c882e90b362,2026-05-01T05:29:06.491857,Mendes de Minas,Rezende do Sul,13.19,DELAYED,TRUCK,30
b0cd0b88-dd89-419f-a9d1-e52b41492ad4,2026-05-01T07:45:20.767981,da Luz Verde,da Costa de Câmara,41.8,CANCELLED,MOTORCYCLE,92
cb726faa-18fa-4d90-a196-09d6427e671f,2026-05-01T03:23:19.662102,Lima da Praia,Castro,40.05,CANCELLED,MOTORCYCLE,44
27992a72-226c-4d88-b87a-534fec68ee27,2026-05-01T09:32:24.163996,Rodrigues da Prata,Leão,66.88,IN_TRANSIT,VAN,85
28d68024-0483-492d-910b-999cac9d940b,2026-05-01T02:32:43.031016,da Luz,Gomes do Amparo,8.21,DELAYED,AIRPLANE,66
d7784f99-85c9-467a-881b-e1dde9c07c85,2026-05-01T10:11:34.189717,Azevedo das Flores,Duarte,18.85,IN_TRANSIT,AIRPLANE,59
2b2a773b-3bf9-4c0a-a9a9-d225e173bc81,2026-05-01T00:03:03.215634,Caldeira,Aparecida,92.73,DELIVERED,VAN,116
38b950b7-2016-407f-9787-9b1b8f784ecc,2026-05-01T01:47:55.194538,Nunes,Marques,26.76,DELIVERED,TRUCK,98
4c2011e6-42b3-41b1-9033-7265d50829ae,2026-05-01T04:41:59.747935,Costela do Campo,Gonçalves,32.31,DELAYED,MOTORCYCLE,115
b11cb7a1-0107-4afe-a7d3-4161c22c8c4a,2026-05-01T02:01:54.914635,da Costa do Norte,Camargo de Barbosa,88.01,DELAYED,TRUCK,106
6ce59d10-a83c-4a76-b9d2-2ded16313e26,2026-05-01T00:24:38.300472,da Cunha,Novaes,38.76,CANCELLED,MOTORCYCLE,18
a3881673-af23-41c5-bff7-a1861bcd90cb,2026-05-01T10:38:50.697527,da Rocha,Moreira,6.4,CANCELLED,TRUCK,49
a56df4e7-aee0-4583-8526-a4a0d381a9fa,2026-05-01T11:53:55.119557,Rodrigues Grande,Lima,24.35,CANCELLED,MOTORCYCLE,5
994cd8cf-ada5-4a0d-8db1-12ddf8be5841,2026-05-01T11:32:33.316266,Sá de Goiás,Sousa,88.37,DELIVERED,TRUCK,73
bbbe72e8-3d6e-49c3-b33a-8e01d6d4ca6a,2026-05-01T08:54:22.601760,Câmara de Goiás,Caldeira,86.35,IN_TRANSIT,MOTORCYCLE,11
3984d5f7-2ac0-4475-a207-7c2e4c8bface,2026-05-01T03:06:55.788314,Sales do Oeste,Costa de Farias,32.09,IN_TRANSIT,VAN,90
9a8a93bf-51af-42e9-937b-7abff719af7d,2026-05-01T02:54:26.827400,Viana,Silva de Borges,60.9,CANCELLED,AIRPLANE,112
ff6c8b94-887e-47c5-bb17-250bc5ee6f8b,2026-05-01T10:20:58.725710,Dias de Souza,Oliveira Grande,28.05,DELAYED,MOTORCYCLE,119
1348bd9e-1324-4b83-93da-326206007e4d,2026-05-01T05:09:20.092356,da Rocha de Barbosa,Nunes,18.27,CANCELLED,MOTORCYCLE,44
54a5860e-9117-4be3-b827-71e8e359d87c,2026-05-01T07:52:27.695489,Casa Grande,Macedo,59.05,CANCELLED,TRUCK,73
8d53f732-8117-42e6-b030-3c69f565131b,2026-05-01T05:28:52.859770,Rios de Marques,Souza do Campo,20.64,DELIVERED,MOTORCYCLE,95
27f4adc0-67db-4d5a-b922-dbfbe2cc2db6,2026-05-01T00:39:22.930827,Costa,Santos da Serra,2.9,DELIVERED,AIRPLANE,94
22d4c024-1b42-4db7-a5f7-d4ca74b747c3,2026-05-01T08:01:50.240429,Mendonça de Freitas,Nunes do Norte,88.99,DELAYED,VAN,69
4f537c6c-9c1b-4853-a370-4340a41a6218,2026-05-01T07:30:33.043864,Casa Grande de Leão,Ramos de da Mata,51.24,DELIVERED,TRUCK,5
21e969dc-813e-4a2c-b5a1-74394dbfeefe,2026-05-01T11:05:20.150695,Lopes,Sousa do Oeste,63.2,CANCELLED,VAN,44
26aa3ac1-7a0e-412a-880a-6a7fb67fefe8,2026-05-01T10:35:45.388000,Borges,Melo de Rezende,56.54,DELIVERED,MOTORCYCLE,30
93127938-8025-455e-b9d0-6b7f698b901b,2026-05-01T08:06:13.650743,Silveira do Sul,Brito,48.77,IN_TRANSIT,AIRPLANE,103
7fa3f3ef-4db9-4ea3-8381-e87cf75fc1bd,2026-05-01T02:03:49.137660,Gomes das Flores,Rios de Minas,31.49,DELAYED,MOTORCYCLE,63
1c5188d7-caec-419c-be21-36d81e867bc2,2026-05-01T03:09:07.311013,Pacheco,Gonçalves,71.29,DELIVERED,VAN,36
e6ea4451-9089-42c0-bc3b-611ba8b57d3f,2026-05-01T05:09:13.198506,Martins da Mata,Garcia dos Dourados,36.59,IN_TRANSIT,AIRPLANE,113
b95c8ecd-257c-450d-a65f-35916d7f0928,2026-05-01T07:36:30.906459,Martins,Fogaça da Serra,26.21,CANCELLED,MOTORCYCLE,33
86bd0ba0-5336-41de-ab35-7f731517efdb,2026-05-01T00:13:25.289659,da Paz das Flores,Freitas do Sul,61.75,DELIVERED,AIRPLANE,69
79852f2d-8e87-4aed-ada4-a9eb854227a5,2026-05-01T04:22:57.620165,da Luz,Sampaio Verde,18.39,CANCELLED,MOTORCYCLE,11
214add58-9270-44c2-ac3b-c833981deda3,2026-05-01T10:20:47.880449,Siqueira,Barbosa de Porto,65.7,CANCELLED,MOTORCYCLE,3
7a3f73e3-6189-4f88-928a-faaf10084508,2026-05-01T02:37:49.774930,Sousa de Viana,Siqueira da Mata,78.08,IN_TRANSIT,VAN,42
9e94c363-034a-4fc1-9861-363feb0dbedc,2026-05-01T00:01:40.739488,Silva da Prata,Pinto de Macedo,0.53,DELIVERED,VAN,75
d32a635d-9ea2-4196-ad05-60a7f2a4cfd2,2026-05-01T08:17:37.530990,Porto da Serra,Moraes de Machado,27.88,CANCELLED,VAN,115
27e23772-62b9-4773-8a88-bb9704958dcc,2026-05-01T11:45:52.414837,Carvalho do Sul,Nunes,6.88,CANCELLED,VAN,21
fe245d71-5490-473e-b1a8-863e21c00844,2026-05-01T00:30:05.826730,Castro,da Costa dos Dourados,70.58,DELAYED,VAN,52
0c037a20-1110-46a1-95e4-c48a31f2729b,2026-05-01T00:36:37.130510,da Paz de Aparecida,Castro de Goiás,9.08,IN_TRANSIT,MOTORCYCLE,97
ce743431-4277-4443-9d53-c1734f51b894,2026-05-01T00:32:54.326206,Pacheco do Sul,Peixoto,13.89,DELAYED,TRUCK,111
d5a6b75a-36fd-450c-8405-690a429f34bd,2026-05-01T00:19:49.930658,Pires,Farias Paulista,31.56,DELAYED,VAN,90
87b7fa67-34e0-4e42-b467-8a0ac9f9d288,2026-05-01T08:07:47.223070,Pereira,Carvalho da Mata,50.66,DELAYED,MOTORCYCLE,111
ff4f6c67-3504-4777-8473-4fd182419364,2026-05-01T01:56:20.108160,Martins,Pires,97.63,DELAYED,TRUCK,5
560effb8-c5af-485e-9772-46ac6f0b7c10,2026-05-01T10:42:16.149231,Novaes,da Conceição,98.55,IN_TRANSIT,VAN,51
0f5f47d1-fddb-4d53-8ba1-ed50f469b399,2026-05-01T08:23:59.799690,da Paz,Câmara,12.5,CANCELLED,TRUCK,80
c8e55acf-5d1d-4f44-a721-30efd750dfff,2026-05-01T01:37:36.227051,Nogueira,Jesus do Oeste,57.58,IN_TRANSIT,TRUCK,81
6c00cd31-06b3-4a58-b079-861fb996c088,2026-05-01T07:46:16.443497,Viana,Castro,46.06,DELIVERED,AIRPLANE,26
e04e9506-1578-4b9f-9c08-19f2e3dcff54,2026-05-01T03:04:24.914793,Pacheco,Porto Alegre,11.64,DELAYED,VAN,65
329775f9-6f31-4989-beea-8d573b0cda2d,2026-05-01T12:18:42.288578,Cassiano,Cassiano,66.59,DELIVERED,TRUCK,16
9131511e-a5cf-4ba5-87f8-12c8fde5bc50,2026-05-01T08:41:39.651594,da Mota do Galho,Duarte da Praia,3.55,CANCELLED,MOTORCYCLE,40
91ed63ab-81da-4ecd-8018-910703298d9d,2026-05-01T00:59:12.661343,Novais do Norte,Rios,25.01,DELAYED,MOTORCYCLE,31
5ce1013f-77a3-4b5b-8354-34ba683fce6a,2026-05-01T07:42:37.355422,Rodrigues,Pinto,42.91,IN_TRANSIT,VAN,42
e8b48c0f-ed37-4a1f-8e9b-50d85389122c,2026-05-01T06:44:21.019064,Gonçalves,Sampaio de Correia,16.17,CANCELLED,AIRPLANE,55
5919fab3-fe8b-4b9c-a2e7-9304b1c05cdc,2026-05-01T09:38:12.975554,Teixeira,da Mata Paulista,65.0,CANCELLED,AIRPLANE,77
675a720f-09a9-47e5-93ee-69e32f1cb939,2026-05-01T01:17:56.640857,Sá,Azevedo Paulista,19.4,DELAYED,VAN,26
3f06bf81-019d-4fdc-a50a-cb3b89a29d11,2026-05-01T04:06:18.746757,Sousa,Moraes,74.92,DELIVERED,AIRPLANE,99
dd6cdca1-c479-4258-9599-f3de3371db17,2026-05-01T09:54:59.249152,Cardoso da Serra,Pimenta de Rezende,12.22,CANCELLED,TRUCK,113
d45f010f-88a8-4e06-9a74-6a8941807554,2026-05-01T01:01:42.653179,Ramos,Rodrigues das Pedras,7.98,DELIVERED,AIRPLANE,8
97c106b7-36e8-48e0-a662-83a6488ac400,2026-05-01T07:53:35.425740,Castro das Pedras,Nogueira da Praia,27.55,CANCELLED,AIRPLANE,82
f1b8a806-5c5d-47c0-9afa-58f2b5f792ab,2026-05-01T12:22:43.836704,Barbosa de Monteiro,da Mata da Praia,3.69,DELIVERED,MOTORCYCLE,66
e7487ec3-f4e9-46bf-84f6-feebed429393,2026-05-01T05:16:01.652518,da Rosa de Aparecida,das Neves,0.15,DELIVERED,TRUCK,14
dbcd627a-343d-4317-b3c7-f741f619d84b,2026-05-01T03:46:14.358112,Martins,Costa das Flores,34.75,CANCELLED,TRUCK,99
b51c42c9-a9e1-4b64-86df-d874c6a2c975,2026-05-01T03:51:49.570435,Monteiro,Pastor,79.79,DELAYED,MOTORCYCLE,7
2a023e73-648f-4897-a3a3-ce647ee8e6bb,2026-05-01T06:40:57.934951,Sampaio de Goiás,Aparecida das Pedras,29.12,IN_TRANSIT,TRUCK,116
be8a83f9-b787-47d9-bf32-0048082466aa,2026-05-01T02:52:01.983908,Pacheco,da Rocha Grande,78.68,DELIVERED,AIRPLANE,88
