shipment_id,timestamp,origin,destination,weight_kg,delivery_status,vehicle_type,estimated_delay_minutes
d0f81ad0-be6b-41f2-9636-f45872e2d85e,2026-05-01T02:19:15.297924,Mendes da Prata,da Mata,35.85,DELAYED,TRUCK,66
d6598bf4-bc0f-40cf-8492-b01474479851,2026-05-01T08:26:26.481308,Nunes Paulista,Brito,26.22,CANCELLED,AIRPLANE,84
aa9dd8a2-c219-4ee3-aa6d-e6106e59431f,2026-05-01T09:05:28.765482,Nunes,Pires da Serra,9.45,DELAYED,AIRPLANE,38
a3bbfb1d-b338-4515-90be-c53d1c16160d,2026-05-01T09:46:54.158899,Sá,Albuquerque,57.91,DELAYED,AIRPLANE,99
a734809c-7a8f-4fc8-a1ef-0f598efbbef0,2026-05-01T09:07:25.817864,Viana,Peixoto,46.01,CANCELLED,TRUCK,61
b718ef7d-b819-4a0b-b401-5899de2667c4,2026-05-01T00:57:57.221046,da Cruz de Minas,das Neves Paulista,28.01,DELIVERED,TRUCK,104
442cd47e-e424-4365-bf82-732ca5461ec8,2026-05-01T04:03:29.376406,Montenegro,Caldeira,69.64,IN_TRANSIT,VAN,100
eeffa69e-ec56-4732-84f9-775e9ecdc2bf,2026-05-01T04:40:03.564019,Montenegro,Vasconcelos,34.24,DELAYED,MOTORCYCLE,17
dd4ded69-1c61-4219-a62d-f8bdf5626fbd,2026-05-01T11:48:07.713601,Ribeiro das Flores,Pimenta,3.77,CANCELLED,VAN,103
8c6f9cf8-06d9-4fb4-b8a7-68d4dc4687bb,2026-05-01T10:58:24.688760,Alves do Oeste,Farias Alegre,90.54,IN_TRANSIT,TRUCK,40
7964a03d-7c41-45f2-b774-3513bcf9d427,2026-05-01T10:42:18.003524,Vargas de Brito,Gonçalves,57.64,CANCELLED,MOTORCYCLE,111
654e9d17-f8c8-4cad-b207-f0d32effa364,2026-05-01T11:05:56.703389,Cunha da Mata,Aparecida de Minas,2.59,DELIVERED,TRUCK,76
0f08c946-ae1b-4ff4-87ef-070ef7034f70,2026-05-01T11:14:50.807918,Farias de Moraes,Cavalcante de Jesus,35.87,IN_TRANSIT,AIRPLANE,16
b6db582a-c858-4b6e-afb6-65a9bdea95af,2026-05-01T03:48:41.655415,Silva,Macedo,26.28,CANCELLED,VAN,10
10707ec8-1770-4de2-8615-1af9989c0e3a,2026-05-01T12:04:09.919055,da Conceição,Ramos do Norte,55.27,DELIVERED,TRUCK,64
a08b21e3-def2-47e8-8942-6c9c1d5b5f2c,2026-05-01T02:51:21.755171,Moreira Paulista,Teixeira dos Dourados,80.23,DELAYED,MOTORCYCLE,91
56833478-0339-478a-90f2-0ce9d6237dba,2026-05-01T12:09:49.938076,Monteiro da Praia,da Conceição Verde,46.8,DELAYED,VAN,105
68d317c0-4d9b-4352-8ae0-e2c4781c3852,2026-05-01T11:24:42.343810,Santos de Freitas,Barros do Oeste,34.47,DELAYED,AIRPLANE,21
67d275a9-b5b2-42f7-aa68-ee11c3767445,2026-05-01T04:56:04.838210,Gomes das Flores,da Costa da Serra,6.14,DELAYED,VAN,105
71d4b0aa-437a-4a6e-a38d-1672ff7a8129,2026-05-01T02:49:31.758494,Silveira da Prata,Alves,74.14,DELAYED,VAN,30
e26fbb80-9fa2-40b2-a467-d03c374f01c5,2026-05-01T09:18:02.086520,Novaes,Viana dos Dourados,38.84,CANCELLED,VAN,9
010788f2-c5a0-4162-ac88-f0cdf6f2fbf2,2026-05-01T03:31:00.218440,Cirino do Amparo,Macedo,76.67,DELIVERED,AIRPLANE,97
44680c99-cbb7-4f87-b0b6-feb8637937d4,2026-05-01T01:52:00.774682,Siqueira de Cavalcanti,Rezende do Galho,40.86,CANCELLED,AIRPLANE,80
5cb61377-59ff-44eb-ac6b-e74c05088af0,2026-05-01T10:59:26.422962,da Cruz da Mata,Monteiro,13.3,IN_TRANSIT,MOTORCYCLE,72
545e2f78-f308-46b7-8cec-a8220b242c9c,2026-05-01T11:43:46.843812,Melo da Serra,Gomes do Campo,70.77,CANCELLED,TRUCK,27
a7576cec-fe3c-462a-b450-5d3b303dbd95,2026-05-01T01:37:54.894116,Nunes de Goiás,Viana,20.45,CANCELLED,AIRPLANE,1
20601b2b-767f-4640-a7c5-07947e46ef6a,2026-05-01T00:28:41.150470,Ramos,Pastor,12.29,DELAYED,MOTORCYCLE,37
9a55e625-91a7-4234-8922-dc0a9c7326a6,2026-05-01T02:24:55.953198,da Luz,Caldeira,38.44,DELIVERED,MOTORCYCLE,68
793798f0-3036-4b79-a2e6-7a6470d55567,2026-05-01T03:58:46.374326,Casa Grande do Norte,Ribeiro de Campos,3.5,CANCELLED,TRUCK,72
aa53ee0b-0b4a-4ec4-ba04-26d4081ececd,2026-05-01T08:25:16.010542,Pacheco Alegre,Macedo de Goiás,24.87,CANCELLED,MOTORCYCLE,95
a700bc51-d752-44a1-a0c2-9973b06ec36d,2026-05-01T02:24:38.788497,Barros,Lima,99.28,DELIVERED,VAN,17
b22d3e27-40b4-40df-a0ad-f69946829623,2026-05-01T00:48:21.110484,Martins dos Dourados,Alves,24.49,DELIVERED,VAN,57
775030d5-0297-4d38-969e-1d6cf0674c1d,2026-05-01T11:28:19.683832,Brito de Minas,Melo,90.34,CANCELLED,AIRPLANE,78
2e1ce7bb-ecb2-4094-8895-f3833d69a7e0,2026-05-01T10:06:45.359997,Araújo,Marques da Serra,32.86,IN_TRANSIT,TRUCK,48
4c02477d-7ce6-4bd1-bc65-9c65cf793a77,2026-05-01T10:34:19.172295,Correia do Oeste,Barbosa,33.64,DELIVERED,VAN,28
9f20c217-1b92-4732-b2d7-bff02b7c5e1f,2026-05-01T04:24:19.373084,Vieira,da Conceição,60.99,IN_TRANSIT,AIRPLANE,89
b1f994fe-242f-43b0-bbf7-2eb79f272103,2026-05-01T09:45:08.765509,Campos da Praia,Camargo,62.2,IN_TRANSIT,VAN,111
2db7367d-ef37-4050-ad94-7ddcd1ba5e94,2026-05-01T03:58:45.854294,Castro de Nascimento,Ramos dos Dourados,83.22,CANCELLED,AIRPLANE,51
2e73c483-6bf8-443c-857b-94ce90ee5d0d,2026-05-01T03:47:22.793005,Borges do Amparo,Câmara de Minas,54.94,DELIVERED,TRUCK,15
137fea7e-5251-415a-8fd4-ef27436a2c3e,2026-05-01T02:39:54.965829,Brito,Fogaça,93.32,IN_TRANSIT,AIRPLANE,67
453d766b-6422-49ee-a6ee-73fcec03f63a,2026-05-01T01:32:31.451438,da Luz,Cirino,24.09,CANCELLED,TRUCK,83
6174e43e-3eac-4b11-b753-1afca9e02cc8,2026-05-01T05:31:33.338560,da Paz,Duarte,41.17,DELIVERED,TRUCK,51
1f9d9e1b-8e10-4cba-9ac4-718f1443c81d,2026-05-01T03:33:10.628101,Rios de Sá,Mendes,96.4,DELIVERED,MOTORCYCLE,14
e20a0b2b-2705-4755-8ec2-2739d3a6d968,2026-05-01T10:04:22.508415,Abreu da Mata,Mendonça,79.23,DELIVERED,VAN,21
6af378ca-164a-467b-bb28-1d4ab16a8fb5,2026-05-01T10:36:43.739904,Silveira,Montenegro dos Dourados,70.73,IN_TRANSIT,TRUCK,26
7851002c-b10a-4a36-9249-be6ae6a59a41,2026-05-01T09:38:05.921300,Câmara do Galho,Fonseca,94.19,DELAYED,MOTORCYCLE,86
19f1d743-f17a-4124-b9e4-c12d8dd5831f,2026-05-01T08:56:33.359789,Vasconcelos da Serra,Albuquerque das Pedras,16.8,DELAYED,MOTORCYCLE,28
39c01dd8-e94e-4e7c-9a09-ebc6dd177e25,2026-05-01T01:52:28.883440,Correia,Gomes de Cavalcanti,89.13,DELIVERED,AIRPLANE,49
e4efa48f-b8ac-4510-916a-9c978239736b,2026-05-01T12:11:12.613590,da Rosa da Mata,Aragão,30.9,CANCELLED,VAN,97
93af2224-f031-4408-a685-a0fedca22a1f,2026-05-01T04:51:18.943459,Moraes Alegre,Casa Grande Verde,93.49,CANCELLED,VAN,12
d9b206a8-89df-4e32-88ca-e175a8b2a027,2026-05-01T03:07:48.144423,da Mata,Monteiro,37.13,DELAYED,TRUCK,120
8922e282-6aa0-444e-9361-ef7a604fbf30,2026-05-01T03:06:32.528226,Lopes,Moraes de Goiás,44.02,CANCELLED,TRUCK,113
6a2d4d10-2614-4369-a8e2-753a63b1adbf,2026-05-01T08:47:06.903193,Moura de Camargo,Teixeira,64.48,DELAYED,MOTORCYCLE,68
f310891a-17af-4d1d-a575-6b173e14ae34,2026-05-01T10:22:19.329403,Souza de Novais,Souza,80.09,DELIVERED,TRUCK,14
35eddf7c-c796-442b-bf2e-8ffb1988135d,2026-05-01T06:39:15.732657,Almeida das Pedras,Casa Grande do Galho,65.64,CANCELLED,AIRPLANE,94
948223ae-91fd-4ec0-9aad-78c8ef8c261e,2026-05-01T09:15:32.963562,da Cruz,Fonseca de Carvalho,52.14,DELAYED,VAN,106
1512f178-bb66-49d5-859e-ca6ade2d16d2,2026-05-01T06:36:51.836779,Moura da Prata,Alves,9.04,IN_TRANSIT,VAN,55
d02cef00-b60b-4f28-9f88-6fa9aba0ae71,2026-05-01T08:25:47.724669,Ferreira de Ribeiro,Pacheco,54.67,CANCELLED,AIRPLANE,79
00606ff3-11d0-4769-ae30-34271e72b50f,2026-05-01T00:03:46.431746,Cardoso de Oliveira,Barros do Campo,0.38,DELAYED,VAN,69
3455c235-fe3d-4d3f-beeb-6a6aacb1d2c4,2026-05-01T08:23:46.043435,Araújo Verde,Duarte do Sul,28.53,DELAYED,MOTORCYCLE,51
7db7a8b5-dec2-448e-8fa9-10f83ae0cea6,2026-05-01T05:01:42.712865,Abreu Verde,Silva,62.91,DELAYED,TRUCK,113
5f18faa8-3d39-4bf5-955c-30785bc0e756,2026-05-01T08:33:52.884244,Macedo,da Cunha do Amparo,30.54,DELAYED,VAN,20
e818f24c-3d50-47a9-9601-bd90f7170967,2026-05-01T01:47:37.703613,Andrade,Jesus de Minas,84.97,IN_TRANSIT,AIRPLANE,107
8392a3ae-5f0c-4bb7-8521-3dbdd81073a3,2026-05-01T00:36:20.613969,Pires de Santos,das Neves,89.29,IN_TRANSIT,MOTORCYCLE,43
fa44944f-be6c-42f7-b93c-a8410921a4b2,2026-05-01T08:49:13.875907,Ribeiro,da Cunha,72.2,CANCELLED,VAN,10
a92d6466-7b70-4553-b9ea-b652de548126,2026-05-01T11:04:27.117358,Martins,Moreira Alegre,49.39,DELIVERED,MOTORCYCLE,109
35949bfa-f428-4053-93dd-14320de2a548,2026-05-01T08:24:29.331823,Pires,Vieira do Galho,98.34,DELAYED,AIRPLANE,24
33f40e0c-69fe-46d8-bcfa-86e682ef6b31,2026-05-01T07:39:31.625910,Câmara de Minas,Fonseca de Lima,27.83,DELIVERED,MOTORCYCLE,50
af23534d-0e36-46f5-aded-849e390c63c6,2026-05-01T02:27:41.521878,Gonçalves de Campos,Sá de da Luz,53.82,DELIVERED,MOTORCYCLE,12
911f42c7-53ba-42e2-959d-25050da89dd1,2026-05-01T04:27:09.279053,Cavalcante de Porto,Freitas de Oliveira,37.78,DELAYED,TRUCK,115
a66bab7e-2bdc-44ec-b7ef-6905e62164ba,2026-05-01T02:03:50.889652,Oliveira de Melo,Albuquerque do Norte,80.67,CANCELLED,VAN,9
c0230823-fc87-4dfa-a212-a23629783359,2026-05-01T05:26:31.037965,Montenegro,Nascimento,34.78,IN_TRANSIT,MOTORCYCLE,103
aa70c613-8cf1-4a85-84b7-cf09f6aee50f,2026-05-01T11:59:22.885370,Mendonça,Cunha das Pedras,96.57,DELIVERED,MOTORCYCLE,72
494d6e74-0280-4137-a081-820dbb2f710c,2026-05-01T10:29:32.103349,Ramos,Novaes da Prata,97.07,DELIVERED,MOTORCYCLE,50
1731d1bf-3589-45bc-badf-72344f4123df,2026-05-01T04:30:19.034937,Barbosa Alegre,Sampaio,6.03,DELAYED,MOTORCYCLE,115
129f8363-bb0b-43ed-9512-5c18be077e05,2026-05-01T02:02:29.461686,da Cunha Alegre,Santos,39.97,DELIVERED,AIRPLANE,108
7f2b4a78-b6aa-4f56-9ffc-c3346aaa29c7,2026-05-01T04:58:39.130525,Freitas,Mendes do Oeste,61.95,CANCELLED,VAN,58
7db0fce6-49fb-42ac-aa98-17bf45b5661e,2026-05-01T03:42:07.190275,Teixeira da Praia,Gomes de Costa,47.71,IN_TRANSIT,VAN,110
9c2265c3-a9a4-40d4-b9ec-3c784f93041d,2026-05-01T08:01:53.610822,Pastor Grande,Mendes de Goiás,77.15,CANCELLED,MOTORCYCLE,64
6c33bb5f-c088-40d9-82a0-289cb01ce350,2026-05-01T04:33:17.436210,Barbosa,Dias de Almeida,84.84,DELIVERED,AIRPLANE,78
6f733628-fce8-4dba-bfc3-c8c9d5cea7c0,2026-05-01T00:27:39.267549,Albuquerque de Novais,Souza de Cassiano,99.95,IN_TRANSIT,TRUCK,25
3764b436-4da5-4b04-a0f0-30c277cef7b9,2026-05-01T07:22:33.936460,Pacheco das Pedras,Monteiro,82.11,DELAYED,VAN,6
d0c906d1-f8c0-4dd8-accd-e0a911c48a26,2026-05-01T08:38:37.162853,Costa das Flores,Campos,68.83,CANCELLED,MOTORCYCLE,52
52793dd4-a5ad-4634-acb5-18a99c2ef3ef,2026-05-01T04:47:10.475673,Nogueira,Guerra da Serra,55.5,DELAYED,TRUCK,53
57887633-4f55-4772-bbc6-fd3338445e54,2026-05-01T09:36:34.552839,da Mata,Novaes da Praia,4.37,DELAYED,VAN,68
38f13fc8-999f-4ae3-b21b-69ad779293fe,2026-05-01T04:24:47.646867,da Costa das Pedras,Silva do Norte,82.61,DELAYED,TRUCK,10
c729024f-a960-49eb-9e07-d6b303b114ee,2026-05-01T06:33:00.093295,Gomes de Gomes,Cassiano das Pedras,99.73,IN_TRANSIT,TRUCK,80
400a359c-1015-4ad4-86e9-e26847b2638c,2026-05-01T08:06:32.299020,Fogaça,Câmara,21.59,DELIVERED,VAN,43
12737881-843a-4035-a7a9-c62cfb73f0c7,2026-05-01T04:33:17.226288,Pimenta,Lima de Minas,34.58,CANCELLED,MOTORCYCLE,29
59d5e1de-55d3-4e17-98e0-7a2f6a476b33,2026-05-01T08:19:58.172760,Brito,Lima do Norte,69.82,DELIVERED,AIRPLANE,77
a7fe50a4-056a-4769-99ab-f8b6530d2e06,2026-05-01T01:16:21.068761,Nogueira do Oeste,Barros,40.99,CANCELLED,TRUCK,109
31cacd03-74e5-49ba-ace0-2cabc040ae0b,2026-05-01T06:05:46.320589,Rios,Melo de Goiás,28.7,DELIVERED,MOTORCYCLE,19
cf7d28ca-72c1-4bc2-aadc-383538c0822a,2026-05-01T00:45:11.422820,Ribeiro,Cassiano da Prata,84.35,DELAYED,VAN,65
2966bda3-1ba6-49c0-b675-b58de26ed71b,2026-05-01T06:08:52.795994,Albuquerque,Castro Grande,35.98,CANCELLED,TRUCK,42
4a1031aa-5fbd-4bfc-afd1-b958e10481ee,2026-05-01T06:44:14.742784,Araújo,da Cunha,52.66,DELIVERED,VAN,103
06f8d168-a625-4ee8-ac87-d305b4dbee19,2026-05-01T04:54:52.152967,Jesus dos Dourados,Viana,27.97,DELIVERED,AIRPLANE,56
69891eef-3acc-4480-b7e2-5814bf9a9846,2026-05-01T08:57:48.185491,Rodrigues de Montenegro,Nascimento das Flores,35.01,DELAYED,AIRPLANE,1
844a6118-17f6-4aa3-8bda-b5cd5b703dad,2026-05-01T00:04:49.093752,Brito Grande,Carvalho da Praia,20.74,DELIVERED,VAN,93
bc949841-808e-4350-bbdf-7ed390301fc6,2026-05-01T02:47:30.504978,Martins do Norte,Lopes da Mata,95.14,DELAYED,MOTORCYCLE,47
125d6be1-ce25-4bd7-bd8b-12c6abd71069,2026-05-01T07:08:12.603097,Almeida,Pimenta da Praia,77.83,CANCELLED,MOTORCYCLE,18
f0c6a071-8d1f-459f-ad91-7f12d8ae7616,2026-05-01T03:34:14.431164,Moura,Duarte,86.48,DELAYED,MOTORCYCLE,57
57e9d18b-92ff-4b84-a12e-024d1b492c28,2026-05-01T06:43:07.346954,Cardoso,Duarte da Mata,90.43,DELAYED,TRUCK,67
5f154ea6-94fd-4dbd-9e98-eb1b181232a4,2026-05-01T08:22:09.548321,da Rocha das Flores,Macedo,1.01,DELIVERED,VAN,100
c2e51c94-1649-4e27-971f-b9c16ed95c18,2026-05-01T03:36:57.412065,Guerra,Aparecida da Serra,71.08,IN_TRANSIT,AIRPLANE,40
0066eccc-6401-4d42-b0cc-8fa1ea401c98,2026-05-01T05:38:59.495516,Abreu da Mata,Souza de Minas,75.34,DELIVERED,MOTORCYCLE,1
c62cc7e7-c04f-4703-ba10-081431b47347,2026-05-01T06:30:19.227785,Cavalcanti,Jesus de Camargo,63.35,IN_TRANSIT,AIRPLANE,10
55719496-75e6-4392-adb5-c6130edb430a,2026-05-01T00:46:27.406178,Camargo de Vargas,Mendonça,1.62,DELAYED,VAN,0
f064a2f0-23fc-4140-a23c-a17427678bf9,2026-05-01T08:11:29.013564,Pereira do Norte,Moura Alegre,86.67,IN_TRANSIT,TRUCK,76
d88dbd4a-910b-4510-acc7-527bca9b97b4,2026-05-01T06:20:03.501269,Aparecida,Pinto,51.13,IN_TRANSIT,MOTORCYCLE,35
