shipment_id,timestamp,origin,destination,weight_kg,delivery_status,vehicle_type,estimated_delay_minutes
cf6b9145-fec7-47b4-beda-49af00dc2c5e,2026-05-01T00:05:35.760648,Moura do Sul,Rocha de Moura,33.24,CANCELLED,MOTORCYCLE,15
8766a9ab-9f23-4fd9-9d8e-858993c436fc,2026-05-01T05:53:18.118085,Brito,Gonçalves das Flores,98.9,CANCELLED,MOTORCYCLE,6
67eea022-e6ae-4d08-b1db-4b833aaa5c7d,2026-05-01T04:18:27.995744,da Conceição,Leão,61.1,DELAYED,MOTORCYCLE,56
f7e90dce-6289-4f05-85ff-04a581325b0b,2026-05-01T10:56:29.447234,Rezende,Peixoto dos Dourados,35.44,DELIVERED,VAN,95
bd0d3e90-1064-480c-879f-d3d6f06d0d56,2026-05-01T00:17:20.256119,Moura,da Rocha,39.01,CANCELLED,VAN,78
055bac21-ccd7-4c63-837b-465718b1c7c2,2026-05-01T09:58:41.048854,Machado,Rodrigues,90.09,DELAYED,TRUCK,92
204b98c0-07e7-4c97-94e1-0d3619ec1d72,2026-05-01T06:38:40.233661,da Cunha das Pedras,Souza,89.93,DELAYED,AIRPLANE,112
054674dc-b04b-4e01-bcba-0b1a385270e8,2026-05-01T00:48:21.656892,Peixoto do Amparo,Costela da Praia,71.03,CANCELLED,MOTORCYCLE,112
1faa3245-8741-4b61-b111-a41f3790f875,2026-05-01T06:48:00.796835,Vargas,Fogaça,11.73,IN_TRANSIT,MOTORCYCLE,67
8749e0c6-473d-42bd-ac53-4efea6389cb9,2026-05-01T06:34:45.537577,Vieira,Pinto,39.89,DELAYED,VAN,98
ad945439-00c4-4118-991b-5c29161ebefe,2026-05-01T02:08:22.994453,Costa de Caldeira,Vargas,64.45,DELAYED,VAN,87
9479de03-2a9c-477f-9339-07895a4672fd,2026-05-01T11:17:39.105201,Novaes de Novaes,Borges,50.35,CANCELLED,TRUCK,117
214db199-efad-459a-87a8-320e1390dfc6,2026-05-01T00:30:49.851184,Moreira,Sales,99.62,DELIVERED,AIRPLANE,30
06115acc-d6b1-446d-91b3-5e138712620c,2026-05-01T08:12:13.312882,Montenegro,Pacheco da Prata,99.19,DELAYED,TRUCK,71
71c38183-7867-4acc-92d1-e2bd3915b16a,2026-05-01T06:11:41.942290,da Mota das Pedras,da Conceição dos Dourados,65.09,DELAYED,TRUCK,37
790638b3-a01b-4dc1-91f1-cd235f9fe648,2026-05-01T08:30:37.545279,Barros dos Dourados,Fogaça,85.65,CANCELLED,TRUCK,82
646abcc4-6b2d-4f95-9763-bb57fb35b39d,2026-05-01T10:36:04.593236,Barros de Fogaça,Nogueira Verde,64.91,DELIVERED,AIRPLANE,102
3915a95f-8a11-47cc-b0af-ef51f297bc7a,2026-05-01T10:28:20.376238,da Cruz,Barros do Norte,73.47,IN_TRANSIT,AIRPLANE,32
118b2d29-c5d9-4d98-bf2e-014fca3a9073,2026-05-01T08:44:42.856194,Caldeira,Alves,41.26,IN_TRANSIT,MOTORCYCLE,27
40197c66-c063-4efb-89c3-251c546ee1da,2026-05-01T00:45:26.346409,Moura,Porto de Oliveira,10.4,DELIVERED,TRUCK,73
e9d676a3-9b03-406c-b177-837b12bb1f9c,2026-05-01T04:43:47.255092,Cardoso,Marques,92.48,CANCELLED,MOTORCYCLE,6
66851938-97b7-48fe-8dcf-45fc370254f9,2026-05-01T05:30:24.656892,Vasconcelos da Serra,Sales de Minas,34.1,IN_TRANSIT,TRUCK,9
fd019840-0bc3-4698-b946-3b55f70bb2ce,2026-05-01T06:14:00.548023,Oliveira,da Mata de Silva,78.33,DELAYED,MOTORCYCLE,77
70baed67-4f53-422f-9f9f-94312c458f4a,2026-05-01T01:45:34.442604,Peixoto,Silva do Amparo,59.06,DELAYED,TRUCK,11
7dd80f0d-661c-43a0-92c6-5473bfc4f106,2026-05-01T03:44:18.936990,Costa de da Costa,Abreu de Campos,16.95,DELAYED,AIRPLANE,116
c39f05d0-cfb0-48f1-9e9e-297f4f03a88a,2026-05-01T04:28:00.785773,Viana do Oeste,Barbosa,49.97,DELIVERED,MOTORCYCLE,78
3a1359c1-bf36-4b83-af5c-4683fbe5899e,2026-05-01T03:21:12.541818,Moura,Siqueira,63.22,DELAYED,MOTORCYCLE,38
54624684-085b-4770-ab49-8a342f8ca52b,2026-05-01T05:42:02.951469,da Rocha,Porto de Moraes,76.99,CANCELLED,AIRPLANE,103
41e8b24d-97a8-4245-8286-885f2f398698,2026-05-01T07:27:30.886140,Carvalho Alegre,Jesus,85.38,DELIVERED,MOTORCYCLE,46
79ea2be8-ec9b-49c3-825d-7517933c5149,2026-05-01T09:41:22.499341,Ferreira,Garcia,89.23,DELIVERED,AIRPLANE,75
06051d6c-4183-4810-b3df-5e1f295b6a8a,2026-05-01T05:16:01.732391,Cavalcante,Ribeiro,13.27,IN_TRANSIT,AIRPLANE,96
c6e810f5-ca5f-416c-b53d-4372c089c5f6,2026-05-01T12:13:23.754015,Moura,Siqueira,38.35,CANCELLED,VAN,39
9c2981d9-30db-4ce3-82d2-423dfe8677b2,2026-05-01T03:14:46.822145,Sales,Marques da Praia,2.74,DELIVERED,TRUCK,73
934dc7ba-8459-4279-88a6-ef0a16dd2bfc,2026-05-01T07:36:29.343764,Borges,Mendes das Pedras,92.48,CANCELLED,TRUCK,29
fa243fd4-2a2a-44ac-b9b6-21c62377d43c,2026-05-01T03:39:02.767313,Moraes,Vasconcelos,77.38,DELIVERED,VAN,31
d45513f1-d597-46d7-92a7-dcd8ef58ef15,2026-05-01T09:38:02.216478,Lima do Galho,Novaes da Serra,13.87,CANCELLED,VAN,14
723ea02d-5695-4b82-84fc-2d2a8ac32201,2026-05-01T11:25:27.143103,Pastor de Oliveira,Sá do Amparo,50.08,CANCELLED,AIRPLANE,19
f8c266ae-80f0-4409-864f-cf7f91d4a6a3,2026-05-01T02:25:57.130736,Gonçalves de Minas,da Cruz de Gonçalves,31.9,IN_TRANSIT,TRUCK,110
225a4e8a-4939-44e1-a112-729996d54d7e,2026-05-01T04:19:17.376297,Costa das Pedras,Fernandes,97.85,DELAYED,VAN,85
118935dd-f9df-4011-932f-0cdaf95ca0cf,2026-05-01T10:37:29.173866,Leão,Pires da Mata,1.08,IN_TRANSIT,VAN,27
3e3a20c6-7381-48ed-ac21-02e94a7ed8fe,2026-05-01T08:20:29.864933,Pacheco,Campos,6.62,IN_TRANSIT,AIRPLANE,89
9c6014bb-d39e-45ec-9f96-6f31b0b07c3d,2026-05-01T00:59:18.905417,Araújo,Rios da Mata,3.42,DELIVERED,AIRPLANE,21
4bf843f4-9ba4-48d7-b393-fc915cc4d547,2026-05-01T04:09:24.776172,Aparecida de Lopes,Cavalcanti das Flores,3.99,IN_TRANSIT,MOTORCYCLE,34
3533d95d-fcc3-4bac-b875-a4a384588ca7,2026-05-01T08:23:28.874511,Farias do Norte,Machado de Freitas,97.85,IN_TRANSIT,MOTORCYCLE,113
e68dcb2e-692e-43fa-ad01-a3a9e3fcafbe,2026-05-01T01:26:18.302094,Cunha do Oeste,da Rosa,46.45,DELIVERED,AIRPLANE,8
3b7301ff-bf26-47c1-8f69-d6f2aac15ecb,2026-05-01T11:09:18.342361,Cardoso de Minas,Silva,6.4,DELIVERED,MOTORCYCLE,78
5a1a7329-dd0f-440b-a21e-76c4fda314b0,2026-05-01T01:03:33.389992,da Rocha,Fogaça,75.33,DELIVERED,AIRPLANE,105
5c11503c-c4de-4cf6-b75c-1ba0e6d3f371,2026-05-01T00:21:52.491341,Moreira,Leão da Prata,93.94,DELAYED,TRUCK,82
19d99127-1911-482e-8a35-be814ed4301b,2026-05-01T07:30:32.687332,Santos de Fernandes,Gonçalves,35.24,CANCELLED,AIRPLANE,47
9d502ef9-2461-4cc4-8f12-23e8ba7a4dce,2026-05-01T04:46:03.052606,Castro dos Dourados,Monteiro,15.37,DELAYED,AIRPLANE,114
86904ba1-17d2-4508-8047-29403651246b,2026-05-01T02:58:33.247724,Sampaio,Gomes,84.37,DELAYED,MOTORCYCLE,44
23eb1c79-df47-4dcd-9fd7-47fad6ec9390,2026-05-01T10:16:52.253711,Nascimento,Cassiano,88.98,IN_TRANSIT,MOTORCYCLE,18
20817ed7-feff-4052-8046-b359fc8041ea,2026-05-01T00:31:09.152029,Gomes,Mendes Verde,73.27,DELAYED,TRUCK,44
0c29f6a0-4187-49dc-afd5-b42900b41bf4,2026-05-01T06:57:02.632408,Carvalho,Cavalcanti do Campo,14.85,DELIVERED,VAN,37
7e3347a1-e5e2-4e39-8b3e-ed0eab710374,2026-05-01T02:40:45.197463,Vargas da Serra,Fernandes,19.58,CANCELLED,VAN,118
d3a0df25-3e13-45db-b4eb-4c01121193da,2026-05-01T03:36:31.749477,Silveira,Silva,33.69,DELAYED,MOTORCYCLE,34
a7d0296d-52d7-444f-a7dc-8353b326f01b,2026-05-01T09:06:56.480505,Castro,Nunes,35.84,DELAYED,AIRPLANE,90
0120a0b0-4b5f-48e3-8042-2716478b5159,2026-05-01T09:18:08.530503,Gomes de Porto,Santos,54.26,CANCELLED,VAN,55
bfb12f91-a0c4-4ec7-bc25-3ab409f4d054,2026-05-01T11:54:54.181571,Pastor das Pedras,Moreira,2.96,CANCELLED,AIRPLANE,28
f28a9b3a-9ae8-41df-a6df-54a1e803c674,2026-05-01T06:00:38.785535,Sousa de Aragão,Lopes do Oeste,65.57,DELAYED,VAN,89
9f34dc96-dd3f-4b05-bee7-d86a471a4bd4,2026-05-01T02:30:08.248396,Garcia de Cavalcanti,Sá da Praia,18.27,IN_TRANSIT,TRUCK,92
f57799ad-7e26-47d3-98ba-3440e4f307d2,2026-05-01T01:59:05.327822,Garcia de Pimenta,da Rocha,19.29,IN_TRANSIT,MOTORCYCLE,107
88e30274-0835-4b9c-875b-386baada6fe3,2026-05-01T00:36:46.328545,Aparecida das Pedras,Vargas,89.82,IN_TRANSIT,TRUCK,82
e93cbb85-255e-46e3-998d-d46287494133,2026-05-01T01:26:27.699778,Pimenta,Camargo da Praia,89.7,IN_TRANSIT,TRUCK,23
c532e772-905e-4c85-a97e-3eb8c2d01e28,2026-05-01T07:40:49.798261,da Rocha de Minas,Almeida de Ramos,64.75,DELAYED,AIRPLANE,49
8f71d3d7-bc0b-4cb9-93f6-6c7bc96b82f9,2026-05-01T02:02:01.607574,Barros de Minas,Cavalcanti de Minas,93.52,DELAYED,TRUCK,41
1473a483-e839-41c0-9811-751da387e0e7,2026-05-01T09:23:12.449061,Nascimento da Prata,Cardoso da Mata,67.02,DELIVERED,VAN,76
2fa557ef-722a-4271-a584-938e34bee95f,2026-05-01T10:29:31.010935,Sales,Cirino,20.26,CANCELLED,VAN,15
4de61cf4-0132-4a82-9fca-b8a16df3f3b2,2026-05-01T11:12:26.133157,Novais,Barros,90.99,DELAYED,MOTORCYCLE,81
2d326aba-f3b3-47b3-89e2-07f94406529c,2026-05-01T02:08:38.727808,Costa de Freitas,Vargas,26.54,CANCELLED,MOTORCYCLE,12
e656543d-22f9-453b-b466-17e418bcf947,2026-05-01T01:40:04.591725,Mendes,da Mata,41.79,DELAYED,MOTORCYCLE,65
d46b8e98-448e-4973-acb7-8dc382abffc9,2026-05-01T10:57:23.862328,Ribeiro,Oliveira,92.19,DELAYED,AIRPLANE,11
8f612c46-ad03-4218-9683-1b285c3ceb0f,2026-05-01T09:40:24.065315,Cavalcante do Norte,Guerra,46.39,CANCELLED,MOTORCYCLE,106
131b4922-cd7f-4bee-afbc-1a4aafcad696,2026-05-01T07:28:00.832650,Costa,Azevedo da Serra,65.74,CANCELLED,TRUCK,100
1a9ce882-a2b2-4315-a8ff-80364b8c1654,2026-05-01T03:55:54.753595,Dias,Barbosa do Campo,79.95,DELAYED,AIRPLANE,8
608ca046-91ba-49f2-a03d-79ba407fdb2b,2026-05-01T02:02:52.654560,Andrade Grande,Castro das Pedras,99.56,CANCELLED,MOTORCYCLE,110
b186947a-f47f-453e-b39b-89ecec25fc88,2026-05-01T03:35:30.047709,Castro,Borges do Galho,70.51,DELAYED,VAN,104
d1275760-905b-417b-95f7-d549f2b0242f,2026-05-01T06:27:54.424135,Araújo da Serra,Costa de da Luz,81.98,IN_TRANSIT,VAN,51
9f5d5669-bcf4-48fa-97bd-94b32320f9fd,2026-05-01T08:46:42.757998,Camargo,Almeida,32.37,CANCELLED,MOTORCYCLE,86
fca0a3f4-4690-453c-8d7b-0c31af07f626,2026-05-01T07:50:20.351825,Borges,Vieira de da Mata,64.69,CANCELLED,TRUCK,46
1faffe5e-b8e1-4c45-9869-124229c641d8,2026-05-01T04:15:48.161821,Machado,Ferreira da Serra,75.35,DELAYED,MOTORCYCLE,86
2d1a28a6-599f-40d2-8736-686e9445a7db,2026-05-01T01:40:34.164728,Alves da Praia,Câmara de Guerra,37.49,CANCELLED,MOTORCYCLE,103
155a1202-73a0-4e23-9cf9-bd85cb9f0c41,2026-05-01T01:50:27.557769,Campos das Pedras,Fogaça da Mata,71.63,DELAYED,AIRPLANE,103
bb3e412c-067f-49a1-be20-3765aa541ef2,2026-05-01T06:17:43.885366,Machado,Almeida,94.85,IN_TRANSIT,MOTORCYCLE,19
3c7f59a6-5829-47b9-b66b-3be1c608e199,2026-05-01T12:03:40.062768,Silva das Pedras,Aragão,65.88,DELAYED,TRUCK,37
6946f206-49da-4fe6-87dc-975e6b0f9950,2026-05-01T09:39:19.651631,Siqueira,Nascimento da Serra,79.06,DELAYED,TRUCK,7
d3085d37-ff82-4d36-addb-be2695d310ba,2026-05-01T05:15:54.774892,da Mata,Gonçalves,20.89,DELIVERED,AIRPLANE,74
9b26f38d-9528-4358-95dc-0b0529e91954,2026-05-01T07:21:48.196825,Barbosa das Pedras,Rocha,55.16,DELAYED,MOTORCYCLE,88
dfb5800d-25f3-4436-96ce-55ca5a03d7dc,2026-05-01T09:54:33.233807,Ribeiro do Campo,Moraes do Norte,26.07,DELAYED,TRUCK,9
4e05be82-6a86-4521-b0e5-c3b4a2a61865,2026-05-01T07:04:00.817322,Montenegro,Campos de Farias,22.04,DELAYED,AIRPLANE,37
ff437aaf-15ca-439b-a41a-faff63f3783f,2026-05-01T10:51:44.069090,Gonçalves de Rezende,Mendes,36.14,DELAYED,VAN,54
5aa3899a-6b73-4f5f-b30a-935ae8dc1bc2,2026-05-01T10:16:34.147978,Vargas do Campo,da Luz do Sul,69.83,IN_TRANSIT,MOTORCYCLE,49
05525f79-baf8-4240-981f-27b27973b9f6,2026-05-01T03:09:54.898361,Cavalcante do Amparo,Alves Grande,34.51,CANCELLED,TRUCK,99
4cb584dd-c1db-4927-bde9-44bd549c06e1,2026-05-01T03:35:09.290130,Aragão,Pereira,52.82,DELIVERED,AIRPLANE,35
7c4d780b-fe03-4c84-9ad2-4ddff42c7a9d,2026-05-01T01:05:54.744844,Jesus,Correia,97.27,DELAYED,AIRPLANE,45
1af433de-ffd2-4559-8ea9-a7dd4c391912,2026-05-01T10:17:47.510864,Cassiano da Praia,Machado Verde,76.5,DELIVERED,VAN,90
269dbac9-e8d8-4c42-8e05-bfa156eecc02,2026-05-01T03:33:37.837944,Ramos Paulista,Souza,21.84,CANCELLED,VAN,74
b9d92a4f-5a3e-4c0e-9ee2-79bcfe066d9b,2026-05-01T00:22:35.948764,Machado das Pedras,Mendes de Costa,94.73,IN_TRANSIT,VAN,33
bd1d6edf-3a30-42b8-8653-9141712469cf,2026-05-01T08:17:28.208800,Cunha dos Dourados,da Paz,14.64,IN_TRANSIT,TRUCK,1
ed420553-427f-4430-93c4-63b641b153fd,2026-05-01T08:15:04.723968,Gonçalves,Pastor,0.06,DELIVERED,VAN,113
61b8a605-16b5-4038-9a28-343ae90ee530,2026-05-01T08:57:41.477580,Vieira,Almeida,15.72,DELAYED,AIRPLANE,21
c9463a00-349c-4092-a397-de202bd390dc,2026-05-01T09:26:00.333709,Moura,Caldeira dos Dourados,70.23,DELAYED,AIRPLANE,80
652d765b-a8c8-4fb6-8f6c-64064081c565,2026-05-01T08:45:00.598337,Macedo,Machado de Mendonça,31.98,IN_TRANSIT,TRUCK,82
5cad8e09-e820-4818-9515-e4a4e6aacf01,2026-05-01T07:45:57.407387,Moraes,da Cunha de Minas,80.72,IN_TRANSIT,TRUCK,40
c34f0495-17bc-47ad-b571-ffe28c47230d,2026-05-01T05:59:54.679798,Carvalho,Campos,51.11,DELAYED,AIRPLANE,90
93ca563a-f81a-42b1-8256-240f4c2c2d66,2026-05-01T01:26:04.355475,Moraes do Norte,Pereira Paulista,61.76,CANCELLED,MOTORCYCLE,29
b3cf41d1-8ec0-4dd6-9235-c887eb7e4fa5,2026-05-01T04:16:18.893703,Vargas Grande,da Conceição do Norte,38.47,DELAYED,MOTORCYCLE,109
10974a8c-e298-4f87-895d-476887b70f0a,2026-05-01T04:53:49.481388,da Paz,Pimenta,81.39,DELIVERED,AIRPLANE,71
6d94c985-444c-4050-a340-8a6ed69ea183,2026-05-01T00:34:12.352260,Correia dos Dourados,Correia,25.95,CANCELLED,VAN,96
bfcfa970-0aa1-4745-b2d7-48d0642c0147,2026-05-01T10:52:11.999816,Barbosa,da Rosa,23.06,IN_TRANSIT,MOTORCYCLE,40
b7652e05-18ea-4dd3-a22b-b245ab5bf94e,2026-05-01T06:44:52.633356,Pinto,da Luz dos Dourados,15.03,DELIVERED,TRUCK,36
b07d8a10-18c9-4872-9386-add64da5c251,2026-05-01T09:15:18.929124,Pimenta de Lima,Oliveira de Minas,37.77,CANCELLED,VAN,34
2296fcfb-fbf7-42a6-b993-8e0170cf7fc0,2026-05-01T08:42:58.382641,Sá da Prata,Jesus dos Dourados,94.18,DELAYED,TRUCK,50
797065aa-08e8-4905-bd33-c81e9d6d0859,2026-05-01T12:22:57.424831,Costa Verde,Melo,55.88,CANCELLED,AIRPLANE,108
7d2dc7bd-c0db-40e4-a545-2c75414368fe,2026-05-01T03:57:31.638588,Aparecida do Campo,Barros,72.54,DELIVERED,VAN,17
c304818e-d4d4-4e4a-b948-3a35de0a1a44,2026-05-01T06:49:51.767092,Gonçalves das Flores,Pastor,15.83,CANCELLED,VAN,69
7f62c11b-2673-4356-9429-3ec7c5d9711c,2026-05-01T07:02:04.804478,Andrade,Farias,41.86,DELAYED,AIRPLANE,10
2db542bf-363d-4e4d-ac40-6f406f563b93,2026-05-01T05:05:23.267309,Mendes,Carvalho,90.51,DELAYED,MOTORCYCLE,19
f888003c-84c8-4a1c-a719-207747490532,2026-05-01T09:55:08.150691,Alves,Silveira de Rios,4.27,IN_TRANSIT,TRUCK,25
55419159-0f01-46a5-bed1-ab86dd6099d2,2026-05-01T10:15:11.918942,da Conceição,Albuquerque,14.01,DELIVERED,TRUCK,109
3cce7a5b-1afa-4c2b-9bab-4c64691f5b8e,2026-05-01T01:02:51.427602,Barbosa Paulista,Moreira,78.79,DELIVERED,MOTORCYCLE,37
fc9746db-5644-4d9d-b858-f0e9c6da5290,2026-05-01T01:55:55.231977,Vargas,Rezende,8.27,DELAYED,VAN,17
4971726c-e6f7-4a57-9224-5e92cc6da628,2026-05-01T11:06:16.008464,da Cruz do Norte,Leão,43.55,DELAYED,TRUCK,48
f8a8465b-1ba4-4211-b15a-a001ede44a82,2026-05-01T07:07:32.080997,Fonseca,Freitas do Amparo,17.22,CANCELLED,TRUCK,75
d985df55-e06c-41c1-90d9-02db5dc81621,2026-05-01T08:51:52.332519,Barros de Goiás,Ferreira de Carvalho,22.17,DELIVERED,MOTORCYCLE,26
a33c62c7-5934-4e30-a8e7-7a1fad452976,2026-05-01T07:22:29.774694,Pereira do Sul,da Conceição,97.67,CANCELLED,VAN,95
0cbe1fb7-d589-4808-820d-e93e1b4d9fe2,2026-05-01T00:13:24.332248,Mendonça do Sul,Martins,80.15,DELIVERED,AIRPLANE,72
1ff66a90-fc36-45fe-b4d8-c72d6fce9329,2026-05-01T08:49:40.521323,da Costa de Goiás,Pires,92.32,IN_TRANSIT,AIRPLANE,64
7cc0b97f-e0fb-496e-a04d-9a7c85843de1,2026-05-01T06:15:39.864262,Gomes Alegre,Castro da Serra,57.78,DELIVERED,MOTORCYCLE,80
aacd9750-5b9d-4eed-a3e1-28386c637255,2026-05-01T12:10:01.125520,das Neves de Câmara,da Rocha de Minas,13.93,DELAYED,TRUCK,97
923c58c9-45f9-41d2-ac5c-9fca3703d9de,2026-05-01T02:55:52.066364,Correia,Sá do Sul,33.53,DELIVERED,AIRPLANE,10
86a89ca3-fee6-4d4a-93e1-cf0cd80cd500,2026-05-01T02:28:30.144228,Silveira Alegre,Viana,58.14,IN_TRANSIT,TRUCK,120
9d79a51f-da9e-4f32-8579-243e208f2360,2026-05-01T07:50:19.488780,Nascimento,Cavalcanti,85.63,DELAYED,MOTORCYCLE,11
9c3f0f92-958a-489b-b259-3a0d9b1a139f,2026-05-01T10:43:18.385266,Barros das Pedras,Cardoso,42.95,IN_TRANSIT,AIRPLANE,47
be07be20-dcae-429a-818d-0854c7fd62f4,2026-05-01T12:05:04.990929,Macedo das Flores,Fogaça do Galho,92.27,DELAYED,TRUCK,33
a3c4e667-a673-4669-8720-49d378cb1ee2,2026-05-01T04:34:53.537316,Macedo,Monteiro,63.73,DELIVERED,TRUCK,15
63f737c7-1352-413b-b481-5bf37fac316c,2026-05-01T02:05:56.402308,Rodrigues da Mata,da Rocha das Flores,88.63,CANCELLED,VAN,11
411487d0-1400-4e59-9d44-c3d363661ad9,2026-05-01T09:08:06.636025,Peixoto,da Mota da Serra,59.22,IN_TRANSIT,VAN,51
0f542631-df05-49fa-a828-92a2bfd1bc57,2026-05-01T03:19:38.004361,Siqueira do Campo,da Rocha,72.64,DELAYED,AIRPLANE,57
a6eb89d4-5d04-4abf-931d-c456a941ef13,2026-05-01T03:12:44.566246,Campos,Souza,0.94,DELAYED,TRUCK,46
37ead745-f57b-4ade-a916-1a0978771124,2026-05-01T04:44:46.683708,Barros do Sul,Andrade,30.79,DELAYED,MOTORCYCLE,77
5e25b923-de14-4f5d-a4e6-6f70c09c1280,2026-05-01T09:28:48.271076,Pereira dos Dourados,Azevedo de Goiás,64.57,DELAYED,MOTORCYCLE,72
c7104c32-8da0-405c-a39a-ec64fb8cabda,2026-05-01T10:56:44.536344,Duarte de Pimenta,Abreu,72.16,CANCELLED,VAN,102
46ac53e3-a908-4421-9aed-bfa859efd3dd,2026-05-01T08:40:24.269724,Nunes de Silva,Vargas Verde,54.43,DELAYED,AIRPLANE,89
00ada3b2-88b6-49d1-b465-f48dcf35e978,2026-05-01T01:22:55.146413,Sales do Sul,Abreu das Pedras,74.45,CANCELLED,VAN,89
c3a4b374-6c3c-4b98-bb5f-7fe5239e244d,2026-05-01T07:03:50.354492,Sampaio,Duarte de Minas,97.55,DELAYED,MOTORCYCLE,31
b4944c0a-e522-4cc2-8e3c-1aa2bb6facd9,2026-05-01T07:11:43.054064,Rezende de Vasconcelos,da Mata,55.2,CANCELLED,AIRPLANE,8
b4a6d707-85a2-43ee-b0ec-e7a8794ef8d3,2026-05-01T08:44:57.470407,Araújo,Leão,35.14,DELIVERED,TRUCK,6
cf88a4dd-1e98-421a-a817-844e1482c0f9,2026-05-01T03:50:02.557670,Lopes de Minas,Rodrigues,36.9,CANCELLED,MOTORCYCLE,53
d6dc1e66-4b40-4fff-962f-5f3b3cac6787,2026-05-01T05:48:19.141199,Azevedo da Prata,Monteiro,40.14,DELAYED,VAN,84
1ed2b380-b0a4-4655-86a4-d07589ed476f,2026-05-01T01:18:29.008056,Oliveira da Praia,da Costa,83.36,DELAYED,TRUCK,3
754ff5a8-00aa-455f-a81b-8308239fd5c7,2026-05-01T09:52:15.226543,Silva da Prata,da Luz Paulista,61.84,DELIVERED,AIRPLANE,55
08e08848-6dd1-4f17-b7ab-f7c36e7a5517,2026-05-01T01:49:57.856891,Costa do Oeste,Cardoso,66.11,DELAYED,TRUCK,25
0c3a9be7-f60f-40a2-85db-46ef65b02466,2026-05-01T07:58:02.492151,Aragão,Pimenta do Campo,35.78,DELAYED,MOTORCYCLE,94
21fc3d94-6f4f-4341-9823-9f6abc5cae5f,2026-05-01T02:34:19.874366,Duarte,Cirino de Goiás,1.63,DELAYED,TRUCK,68
327d78ac-9e6d-4283-9403-3329661807ab,2026-05-01T06:58:41.642649,Gomes de Sousa,Nogueira,92.49,IN_TRANSIT,TRUCK,14
00966a42-db6a-4b99-b481-57d6103aa785,2026-05-01T01:50:36.502129,Barros,Borges,49.08,CANCELLED,TRUCK,24
b2688f72-eebf-4e12-af92-eeaef9c555e8,2026-05-01T09:54:40.400392,Sá,da Costa,9.21,DELIVERED,VAN,80
02a6f8d2-2f39-4086-90ec-d1195b32dd3f,2026-05-01T05:25:52.597616,Castro de Abreu,Ramos da Serra,40.78,CANCELLED,AIRPLANE,9
62c12d68-f1cc-4514-bd1c-a800b2264b2e,2026-05-01T11:35:10.296368,da Mota de da Conceição,Lopes,90.26,IN_TRANSIT,VAN,43
cafbef87-a152-4934-b9d0-518566397d8a,2026-05-01T02:25:57.478266,Marques,Farias,62.77,DELIVERED,AIRPLANE,29
ab54f34c-d603-4852-b199-331cc6ca6d76,2026-05-01T11:05:43.731566,da Conceição do Sul,Guerra,44.38,IN_TRANSIT,MOTORCYCLE,9
0dad6e94-9aef-4284-8cca-88abf5a40043,2026-05-01T01:29:29.245453,Rezende,Câmara de Lima,59.15,IN_TRANSIT,VAN,92
61075eb6-708f-49cf-bfae-c6dddae9b2e5,2026-05-01T03:35:24.561820,da Mota,Pimenta de Pastor,50.94,DELAYED,MOTORCYCLE,91
cab50750-43d1-4e85-b496-29df4665bf45,2026-05-01T08:39:54.995277,Pastor,da Luz,57.71,IN_TRANSIT,TRUCK,72
8a008a6e-1b56-42d8-a657-99fe8ed86cc4,2026-05-01T05:51:42.776939,Martins,Gonçalves de Dias,89.15,IN_TRANSIT,TRUCK,13
