shipment_id,timestamp,origin,destination,weight_kg,delivery_status,vehicle_type,estimated_delay_minutes
b9ee7ffc-d1ee-47ed-85c2-db756620e59b,2026-05-01T03:32:19.291352,Rodrigues do Campo,Garcia,51.88,DELIVERED,MOTORCYCLE,18
132f51dd-f19b-4d38-836e-e5baf65e7e81,2026-05-01T03:23:38.568648,Oliveira,Novaes das Flores,66.15,IN_TRANSIT,MOTORCYCLE,68
98e5a612-22c1-4130-9fa5-7664a8add6e4,2026-05-01T03:25:18.267234,Campos Grande,Rezende,90.94,IN_TRANSIT,MOTORCYCLE,0
9e284850-1d35-47a2-a76e-64774a061291,2026-05-01T00:31:13.480617,Ramos,Garcia Verde,90.95,DELAYED,VAN,54
72c84811-50e2-4e32-97b9-1b7b2a842159,2026-05-01T09:56:52.886812,Marques do Campo,das Neves Verde,46.46,DELIVERED,MOTORCYCLE,33
02f53c84-7d54-44bf-a552-dcb0e7791a00,2026-05-01T09:49:56.192145,da Luz,Pastor de Cardoso,2.45,DELAYED,AIRPLANE,91
48b3de9d-8a94-43e0-9ad5-e75990d83533,2026-05-01T11:10:21.594756,Freitas,Moura,80.59,CANCELLED,AIRPLANE,92
4ce42f45-86db-4030-9c83-bf784f8a083b,2026-05-01T02:33:09.124424,Leão Alegre,Brito,22.41,DELIVERED,TRUCK,76
2baf3c9b-c49b-4c8e-a90b-ccae2258c022,2026-05-01T01:00:14.092787,Rezende do Sul,Vasconcelos de Goiás,74.05,IN_TRANSIT,VAN,71
26232a24-2d32-4b81-8c1c-79369db6e16f,2026-05-01T09:25:10.995894,Nunes,Dias Grande,48.01,DELIVERED,AIRPLANE,16
3f722ccd-e9b6-4ae9-b60d-5e5e9450694b,2026-05-01T10:22:27.829723,Moreira do Campo,Moreira,92.33,DELIVERED,AIRPLANE,30
c67770e5-d202-433e-b0c4-5de5d24d7110,2026-05-01T05:59:50.599198,Caldeira do Campo,Farias,48.81,CANCELLED,AIRPLANE,59
dbb98ef7-a866-4b5b-bc75-e9988bde1983,2026-05-01T06:26:45.919550,Brito de Rezende,Cardoso,74.44,IN_TRANSIT,VAN,106
4e97f2bf-df74-476b-a4a2-ee99b2a5eccb,2026-05-01T00:03:46.098656,Viana do Campo,Oliveira,48.89,IN_TRANSIT,AIRPLANE,50
554c7069-ae5b-4323-8b92-2503faa134ed,2026-05-01T06:53:44.924490,Martins,Silveira de Fogaça,6.25,CANCELLED,TRUCK,63
fa10f210-01f3-41e4-b04a-390d488de808,2026-05-01T06:36:36.152288,Abreu,Sampaio,35.27,CANCELLED,MOTORCYCLE,92
cafe2cb0-8ffe-46fd-90d4-92b62957bd29,2026-05-01T02:03:44.326281,Fonseca Verde,Montenegro,77.98,IN_TRANSIT,TRUCK,45
9eaa0f01-8e1f-4197-8162-c3e781f939bf,2026-05-01T09:24:34.864263,Pereira do Amparo,Jesus,40.87,IN_TRANSIT,TRUCK,30
663ced22-c307-4892-a096-c0f88a2197d4,2026-05-01T08:04:45.361215,Novaes das Pedras,Gomes de Cassiano,88.34,IN_TRANSIT,MOTORCYCLE,61
f46f2e13-5041-4b1d-aa64-1ad4b168d8c2,2026-05-01T07:31:18.359564,da Cunha,Pereira da Serra,74.96,DELAYED,MOTORCYCLE,6
d9f5611d-6194-46b3-9db5-774abca46bce,2026-05-01T07:19:52.956611,Andrade,Cirino da Serra,86.69,DELIVERED,MOTORCYCLE,110
4f2406f7-2e7d-4f22-a34e-86ad05625f37,2026-05-01T03:17:15.135753,Fogaça de Jesus,Sales,91.77,IN_TRANSIT,TRUCK,68
857282f5-f0a4-4bc3-8006-5a3cd73ecb9b,2026-05-01T02:53:27.255758,Montenegro das Flores,Dias Grande,98.3,DELAYED,TRUCK,4
cfe78407-c96d-487b-8772-c4b8e540a480,2026-05-01T02:00:23.563988,Vargas,Aragão da Prata,55.9,CANCELLED,VAN,28
8873abed-affc-4273-b64f-738fc895fd4a,2026-05-01T07:13:47.038619,Cardoso,Moura,26.53,IN_TRANSIT,MOTORCYCLE,92
a28e5da9-534c-4f5b-935d-2f3e09c88a23,2026-05-01T10:21:01.536909,Cavalcanti da Serra,Aragão,47.43,CANCELLED,TRUCK,81
5d071d21-4a27-437c-a27a-8c04f5833361,2026-05-01T09:20:06.861921,Cirino,Dias,69.96,IN_TRANSIT,MOTORCYCLE,80
a335faff-3185-4cb0-be22-b33ba0e04eb7,2026-05-01T09:44:03.739538,Costa dos Dourados,Cunha de da Mata,38.28,IN_TRANSIT,MOTORCYCLE,78
d8462556-02e3-4e8f-8d12-29057d7151df,2026-05-01T12:46:26.735012,Rocha,Souza,56.74,DELIVERED,AIRPLANE,87
4112d2eb-55cd-4c7a-a30f-ef960d37b112,2026-05-01T06:15:28.826259,da Cruz da Mata,Nascimento,16.88,CANCELLED,VAN,4
013681ec-4916-4b80-9c23-3ac8ec3c75da,2026-05-01T12:20:47.804638,Garcia Verde,Araújo,82.25,IN_TRANSIT,TRUCK,104
6d041ac4-66e4-40a5-a117-2e814b6a2357,2026-05-01T00:20:11.179857,Castro de Goiás,Azevedo da Prata,37.67,IN_TRANSIT,MOTORCYCLE,11
aaf04e3d-1c2d-45a4-a282-c9cb6bf4331d,2026-05-01T03:47:53.353389,Gonçalves das Flores,Moraes,94.16,DELIVERED,TRUCK,16
fd918318-0572-43b0-8cac-5f95d72c9007,2026-05-01T04:22:07.254865,Gonçalves de Minas,Andrade,92.17,CANCELLED,VAN,37
ddbf9d8a-de02-49af-9f85-e9e8226bec63,2026-05-01T10:35:32.200163,Caldeira Paulista,Peixoto do Galho,38.29,CANCELLED,VAN,29
500233b2-08ed-4f34-9301-7737674599dc,2026-05-01T10:14:29.530465,Barbosa,Sá,58.68,CANCELLED,MOTORCYCLE,68
fd5332ba-df65-4ea7-9091-b205bf7677ed,2026-05-01T01:57:58.443038,Farias,Araújo Verde,69.04,DELIVERED,MOTORCYCLE,24
7f8af1da-9c48-4c09-8d83-473d667b2bc2,2026-05-01T07:43:02.012334,Rodrigues de Minas,Barros,3.07,DELAYED,MOTORCYCLE,64
75449cb1-59ff-4bc4-bf7e-1ce6c04c183f,2026-05-01T04:42:18.356921,da Rosa,Mendes de Pastor,87.91,DELAYED,AIRPLANE,41
16c8a190-39c7-4b8c-b95f-c9562892cacc,2026-05-01T06:13:24.580740,Alves de Camargo,Peixoto dos Dourados,63.26,CANCELLED,AIRPLANE,27
c6df8389-88e2-493e-824f-9f483d0bb170,2026-05-01T11:27:20.838692,Teixeira de Goiás,Pastor,70.91,DELIVERED,AIRPLANE,48
9e8ad243-3593-4f50-8d4d-8f9ed81c2385,2026-05-01T08:29:32.012953,da Paz de Minas,Almeida da Serra,3.48,DELIVERED,TRUCK,11
5fd869c7-3de8-429d-8ee2-20d80e0e2655,2026-05-01T03:27:07.094259,Costa,Castro da Prata,28.35,DELIVERED,AIRPLANE,64
ac928ea1-ffe7-428c-97ba-ec9fdf4d49fb,2026-05-01T03:57:47.567168,Silveira das Flores,Siqueira das Pedras,16.81,DELAYED,MOTORCYCLE,52
d0c1927f-5609-4830-9c66-1fe472ff353a,2026-05-01T03:38:28.639082,Leão,Sousa,2.77,DELIVERED,AIRPLANE,105
f89828d6-3f1d-4a0d-8967-24b1d6ceec3e,2026-05-01T07:53:54.072960,Sá,Lopes,20.12,IN_TRANSIT,MOTORCYCLE,62
c2c9dd91-4041-416f-8e77-1a9a0e0edd2e,2026-05-01T03:13:20.956081,Vargas Verde,Pereira,27.91,CANCELLED,TRUCK,34
fd156196-7d85-40c6-81bd-44544eacfc26,2026-05-01T03:47:21.181883,Sampaio,Barbosa,6.65,CANCELLED,MOTORCYCLE,83
e6b21af5-6590-4b44-a003-b6a0f4383a25,2026-05-01T00:56:41.155838,Almeida,Aparecida das Pedras,13.2,IN_TRANSIT,AIRPLANE,63
f8e10ea0-447d-4603-8fa5-ce004f69dc84,2026-05-01T07:22:00.051110,Sampaio,Vasconcelos,14.16,DELAYED,AIRPLANE,85
85f2ad93-9b0d-47c9-bfda-775bcfa08d55,2026-05-01T09:37:03.515003,Viana de Minas,Mendonça,68.12,DELIVERED,TRUCK,112
9c5c7428-40ac-41ba-8fee-7e6d0866c768,2026-05-01T12:42:03.068546,Pastor,Barbosa,57.99,DELIVERED,TRUCK,98
26cce636-3d6a-4d3b-99be-efafe688312d,2026-05-01T02:22:45.564334,Duarte do Campo,Albuquerque,6.16,DELIVERED,VAN,119
61e3ce16-6236-4c6f-b39c-0cbd963f5b85,2026-05-01T11:59:46.435823,Albuquerque,Freitas,44.37,CANCELLED,MOTORCYCLE,105
fe01376f-c748-4ca9-ae3d-f5c8b0308649,2026-05-01T12:29:16.306308,Pinto,Santos do Campo,22.14,DELAYED,TRUCK,99
c6f56752-b587-453e-9ee2-82103b466f58,2026-05-01T07:11:58.932599,da Luz,Freitas de Dias,68.9,IN_TRANSIT,TRUCK,67
ad4dca37-f34e-4624-9d47-4eca1befa82e,2026-05-01T10:33:13.798309,Aragão de Cavalcanti,da Luz de Alves,64.96,DELIVERED,MOTORCYCLE,87
560ba101-98b7-49a7-b8ed-e65ee6a6e996,2026-05-01T11:55:13.269358,Santos do Sul,Marques,76.53,CANCELLED,MOTORCYCLE,101
78078b89-1c14-47ce-a89b-e34b0e3a312e,2026-05-01T01:02:28.980481,Cavalcanti do Sul,Jesus,3.65,DELIVERED,MOTORCYCLE,18
5cbeef71-5c83-496c-a17b-5270be2140fc,2026-05-01T03:40:01.358302,Almeida,Sousa do Galho,29.46,DELAYED,VAN,42
a05b658f-b63f-435b-9106-4af73c71f2bc,2026-05-01T08:01:43.166777,da Luz do Norte,Moreira,11.06,DELIVERED,AIRPLANE,101
f2922803-2e2a-4407-ac3c-fd1297dc560a,2026-05-01T11:31:03.720693,Sales,Silveira das Pedras,56.73,IN_TRANSIT,TRUCK,18
f9960451-08c5-4cbe-b9da-d067d3be4ba1,2026-05-01T00:56:18.791087,da Mota do Campo,Casa Grande,30.42,IN_TRANSIT,TRUCK,28
630bc8bf-409b-4330-8c1d-ce18230c72bf,2026-05-01T11:49:22.763840,Costela,das Neves,91.22,DELIVERED,MOTORCYCLE,58
15e0b82c-a76c-4e3d-b9d3-0c9f8be47bd4,2026-05-01T03:08:19.253296,Melo da Serra,Dias,81.23,IN_TRANSIT,TRUCK,52
3f619809-5f88-42be-af2e-998614790cd2,2026-05-01T06:48:35.662389,Farias,Fogaça da Prata,57.7,DELAYED,VAN,103
70ce89bd-7592-4d62-8e61-03b4b6362087,2026-05-01T06:41:36.394467,Oliveira de Pimenta,Pimenta,77.59,CANCELLED,AIRPLANE,15
425bfb4e-62b2-4f43-8005-201a9c0e0f28,2026-05-01T03:14:02.279315,da Paz,Peixoto,22.07,DELIVERED,MOTORCYCLE,9
2caae4b6-40a2-4bfe-862c-a469b8cd06ab,2026-05-01T02:32:00.389565,Albuquerque,Porto das Flores,6.56,DELIVERED,AIRPLANE,101
7b457d16-5cae-4189-8f00-1588394a13a4,2026-05-01T07:00:32.445116,Ribeiro,Pacheco da Prata,66.17,DELAYED,AIRPLANE,3
a6f860e0-f142-42de-a2d5-1b09ccc97781,2026-05-01T07:23:36.665845,Lima de Minas,da Conceição do Amparo,19.77,CANCELLED,VAN,27
0b4afac4-956c-4112-a0f0-5b13fcf20ddf,2026-05-01T02:47:28.489359,Cirino,Castro,78.33,IN_TRANSIT,VAN,40
eafb8abd-0dac-474e-88d4-44dea31f6ac4,2026-05-01T12:40:28.516239,Mendes,Rocha de da Paz,10.1,DELAYED,VAN,30
7d55e558-2738-4c24-99c7-1325c3f5d04b,2026-05-01T09:43:50.096607,Ribeiro,da Cunha,85.92,CANCELLED,AIRPLANE,115
99427a54-5126-465c-bfe3-1a3d43b1adbf,2026-05-01T08:14:55.414144,Camargo da Serra,Almeida,30.53,DELIVERED,MOTORCYCLE,87
fd33967e-56ba-4175-902a-f3d04226cac1,2026-05-01T04:33:42.565527,Rios de da Cruz,Rios,83.83,DELIVERED,MOTORCYCLE,76
5d365537-4406-4603-a9b7-81829bd21540,2026-05-01T03:29:59.896169,Cardoso da Praia,Fogaça,55.76,IN_TRANSIT,TRUCK,8
9570f3eb-3f75-47ef-9d2f-3679d4a6f29e,2026-05-01T05:15:12.283252,Aragão das Pedras,Ribeiro de Dias,85.66,DELAYED,VAN,73
a1ef5613-8b3d-473b-8a1a-57b323a2a065,2026-05-01T10:47:42.579543,Fonseca,Cassiano,11.26,CANCELLED,VAN,111
b2dcef0a-510f-48a4-8bed-0ee827df2a77,2026-05-01T03:42:31.171846,Pereira do Campo,Fernandes das Pedras,75.44,DELAYED,TRUCK,105
7466e67f-fb80-4181-b565-cadd55ebe64f,2026-05-01T05:45:20.173600,da Cunha,Pastor de Goiás,53.26,DELAYED,MOTORCYCLE,60
966c23e4-34f4-4de3-9594-e4355ca52f0e,2026-05-01T08:13:05.463107,Cassiano,Sousa de Ramos,34.6,CANCELLED,MOTORCYCLE,96
725ce4a5-2ff5-41aa-a1a4-b7c69404ac4a,2026-05-01T10:39:46.117739,Rodrigues,Freitas,74.84,IN_TRANSIT,AIRPLANE,112
d5a5afbb-c077-49cf-9d75-a806c0138ced,2026-05-01T10:06:00.849792,Macedo de Garcia,Mendonça das Flores,88.13,IN_TRANSIT,AIRPLANE,94
1b37449c-0707-4ce8-8314-ba226de63eaa,2026-05-01T07:26:37.519674,Rios de Araújo,Marques do Oeste,61.33,DELAYED,AIRPLANE,101
966d317c-6920-4716-b306-c6a48e2170f4,2026-05-01T01:42:48.901717,Azevedo dos Dourados,Pereira do Sul,89.47,DELIVERED,MOTORCYCLE,112
56a35127-0e68-40ae-a7a1-deba6b3b6ed7,2026-05-01T11:46:22.480636,Ribeiro do Campo,Lima da Prata,7.02,DELIVERED,VAN,18
8c6a4c9a-1c2c-4065-8c60-67e362bfbe01,2026-05-01T11:45:42.204280,Santos do Oeste,Souza,99.75,DELIVERED,TRUCK,8
37aadf71-b3cd-4e84-b1a6-c016bb45cbba,2026-05-01T07:32:25.770511,Lopes,Cassiano do Oeste,0.81,IN_TRANSIT,MOTORCYCLE,90
4bfb2deb-ec47-41af-a13c-0930819a1a72,2026-05-01T02:36:25.785692,Nogueira dos Dourados,Teixeira,38.82,DELIVERED,TRUCK,114
17752afc-2121-45f5-8236-a3c077a25f67,2026-05-01T08:26:38.011661,Dias,Cardoso,54.68,DELIVERED,VAN,115
1b3c0597-843f-428a-8296-a9d840218bd3,2026-05-01T00:58:27.526310,Cavalcante,Jesus de Fonseca,60.78,IN_TRANSIT,VAN,86
4d6ef3cd-77d1-4e2f-a43b-c94cb6a07baf,2026-05-01T00:56:59.970735,Porto Verde,Araújo de Cunha,75.16,IN_TRANSIT,VAN,30
4cdc7a56-e57b-49ba-b8e4-e5092eab70b7,2026-05-01T03:18:51.489535,Abreu,Mendonça de Goiás,44.65,IN_TRANSIT,AIRPLANE,112
388e9ff5-c829-4239-a15c-65a6a56dd4d9,2026-05-01T02:18:40.177449,da Luz de da Mota,Cardoso de Sá,3.08,DELIVERED,TRUCK,61
061ad688-b05a-452f-8e94-042de6d441e8,2026-05-01T08:13:53.548962,Camargo de Mendes,Nascimento de Costela,18.57,DELIVERED,TRUCK,81
d17044a5-87ea-45f9-97db-2301e00911b0,2026-05-01T09:18:14.047765,Castro,Ribeiro,51.31,IN_TRANSIT,VAN,25
3ad75f3e-572a-40f7-9b3a-721b82c8ad14,2026-05-01T06:30:32.859447,Gomes do Norte,Lima de Pacheco,99.42,DELAYED,AIRPLANE,36
00beb954-8daf-4e7b-87a7-f85b4639a72c,2026-05-01T01:21:21.876741,Azevedo de Santos,Sousa,82.93,CANCELLED,AIRPLANE,64
92f54acb-51bd-4f8a-be01-d44bca95f46d,2026-05-01T12:41:12.509586,Vargas Grande,Câmara,17.35,DELAYED,AIRPLANE,96
f3e1d013-9c8b-4deb-afd2-edb92ad9bb09,2026-05-01T12:03:02.833995,Sousa,Cardoso,49.69,DELAYED,TRUCK,113
c0ed14a6-03bf-454b-8da0-522adde4309e,2026-05-01T00:44:30.425138,Vieira,Mendonça,92.14,CANCELLED,AIRPLANE,100
a7f5a686-05f1-45de-9422-1f5f504cd8aa,2026-05-01T06:08:45.638753,Cardoso da Serra,Casa Grande,76.62,IN_TRANSIT,TRUCK,10
764ea37f-2876-4b59-9832-affa1687e5e0,2026-05-01T06:58:01.813789,Rocha,Azevedo de Novais,9.64,IN_TRANSIT,TRUCK,98
02db9b27-0b44-4edb-b264-0a1efbfc32d0,2026-05-01T10:26:37.813930,Montenegro,Moreira,50.69,DELAYED,AIRPLANE,24
9b01c054-bd49-46af-b30a-b4150fefc663,2026-05-01T09:24:59.347783,Sales Paulista,Vasconcelos da Praia,68.79,DELAYED,MOTORCYCLE,33
bb5bab93-6e35-41d1-a99e-25a6883a68dc,2026-05-01T13:00:00.589036,Pires do Oeste,Sampaio,56.7,CANCELLED,TRUCK,24
5a8b13f3-d55d-47c4-80b3-a8ff12c94061,2026-05-01T03:55:57.381678,Alves,Barbosa de Sampaio,85.45,IN_TRANSIT,VAN,43
f7ac40e5-fe1e-4e7d-aabd-f82cb3308b59,2026-05-01T11:45:51.110916,Cirino Paulista,Freitas,40.45,DELAYED,MOTORCYCLE,32
45ee2ca6-d515-4d71-84bf-aa3f66ad46cd,2026-05-01T02:31:08.373079,Novais,Teixeira de Machado,55.19,DELAYED,VAN,68
23107488-f3c3-4ce4-9ca6-fe20d7b09712,2026-05-01T07:00:46.098951,Marques,Cavalcanti do Amparo,9.59,DELIVERED,MOTORCYCLE,108
840b68f6-c6f8-4891-a224-41bcf90bc417,2026-05-01T04:21:59.234986,Gonçalves do Sul,Ferreira dos Dourados,90.17,CANCELLED,TRUCK,2
7d8d7b31-bb77-4938-9fe1-bcf9b17bd660,2026-05-01T03:16:16.667797,Pastor de Minas,Vargas de Santos,14.97,DELIVERED,VAN,108
775ca0f4-f81e-46fe-b088-8ab9b3d8e616,2026-05-01T00:45:52.668196,Pacheco,Costela,7.3,IN_TRANSIT,TRUCK,63
9565c6df-ee93-4575-85ad-e8ca1e052979,2026-05-01T10:50:06.172352,Monteiro,Rezende,53.29,CANCELLED,VAN,14
0e3e22bc-f705-4345-b241-9b3296c41f96,2026-05-01T05:09:48.418211,Almeida,Gomes,37.83,CANCELLED,TRUCK,46
565d6a89-23ff-410e-9976-bbc691c54bc8,2026-05-01T05:41:47.656639,Duarte,Cardoso,0.82,DELIVERED,MOTORCYCLE,113
c5639a59-03cd-4d94-9bad-3a7878832809,2026-05-01T09:28:54.204893,Rios,Fonseca,76.63,DELIVERED,VAN,103
e0bd7bdd-f2e1-4a5c-9a1e-ac3067f37c60,2026-05-01T12:35:42.320942,Rezende do Norte,Costela,77.06,DELAYED,AIRPLANE,66
871cd274-37dd-4971-9c9e-c6a8b0264855,2026-05-01T09:06:15.039245,Sales da Praia,Sá do Campo,21.51,IN_TRANSIT,AIRPLANE,83
2e79e452-7e5a-4616-ba1a-2970bde2d7e4,2026-05-01T06:46:25.046476,Brito de Barbosa,da Mata,80.96,CANCELLED,MOTORCYCLE,70
26689031-496f-46f7-82f0-480e036bc633,2026-05-01T01:19:26.035433,Aparecida,da Rosa de Brito,68.57,DELAYED,AIRPLANE,79
8cb4e2ac-f735-45a1-b785-ab9fdecab272,2026-05-01T02:24:51.775981,Montenegro,Cassiano,63.29,DELAYED,MOTORCYCLE,7
e4a77338-e809-4878-80aa-4ab95d6a5c50,2026-05-01T09:23:25.883373,Cirino,Moura da Praia,45.41,CANCELLED,VAN,76
f12062ab-f8df-45d0-a006-551f6341a52e,2026-05-01T08:56:40.281436,Ramos Verde,Lopes,49.97,IN_TRANSIT,AIRPLANE,112
37143391-5997-49c4-a104-534601412200,2026-05-01T06:33:19.992835,Machado da Serra,Costela do Oeste,57.43,DELAYED,AIRPLANE,61
ed5fc2dc-80e3-461a-a0c8-7debc08ac1f0,2026-05-01T00:19:53.484966,Teixeira dos Dourados,Cirino,58.82,DELIVERED,VAN,35
0a7fdedf-75d1-42fa-8887-db008bd0e807,2026-05-01T00:38:47.146264,Camargo,Monteiro,1.88,DELAYED,VAN,70
b01d2bf1-bb5f-40d5-88b4-478fc0dca9dd,2026-05-01T03:36:21.258869,Farias Alegre,das Neves,57.58,DELIVERED,MOTORCYCLE,13
ac640e86-9c4c-47b7-b874-b2d0257f3c82,2026-05-01T08:05:44.188061,Correia,Ramos do Campo,52.86,DELIVERED,MOTORCYCLE,25
73bc57c5-fc4c-4ecd-91e3-f6c265b8e755,2026-05-01T11:33:24.548052,Dias de Alves,Montenegro,54.7,CANCELLED,MOTORCYCLE,109
cd0c324f-baa9-46b5-8e70-63038173a5ef,2026-05-01T11:43:02.986556,Novais,da Mata,51.04,CANCELLED,MOTORCYCLE,98
2bcde626-529f-4442-af63-7f5a4903235c,2026-05-01T01:36:37.777665,Pacheco do Amparo,da Rosa,89.54,DELAYED,MOTORCYCLE,59
94fc260d-e634-408a-a095-7fe5e7060add,2026-05-01T01:02:12.245770,Gomes,Nogueira do Galho,78.08,IN_TRANSIT,VAN,24
d529c99b-510d-484a-bf28-27dda7b06a4d,2026-05-01T04:47:27.206240,Mendonça da Praia,Santos,64.12,DELIVERED,TRUCK,67
5097d845-f071-423b-97eb-90cf7134df93,2026-05-01T11:48:32.321471,da Mata das Flores,Caldeira,82.5,IN_TRANSIT,VAN,43
619f6c80-c6dc-462c-93aa-db95b99e70a8,2026-05-01T09:56:08.974889,Casa Grande,Câmara das Pedras,54.77,IN_TRANSIT,VAN,101
ddbfc190-edf2-40bd-b50d-45610bd53028,2026-05-01T00:18:31.561239,Fonseca,Azevedo de Barros,49.08,DELAYED,MOTORCYCLE,58
5b69d20d-2f90-428c-a264-caff35b4fb7b,2026-05-01T09:58:50.074157,Aparecida de Cirino,Campos,26.17,DELAYED,MOTORCYCLE,95
d86eb251-4fa3-4d4f-854c-5287cf642259,2026-05-01T07:40:24.414917,Pires Verde,Freitas do Campo,44.07,DELIVERED,MOTORCYCLE,29
a165a432-c233-4ff3-ae2a-ccbb078be456,2026-05-01T08:31:25.928934,Moraes das Pedras,Pacheco de Minas,14.17,CANCELLED,AIRPLANE,108
5e1f7ea2-8695-4f70-881a-25c785d80e2e,2026-05-01T04:05:09.352356,Alves do Campo,Azevedo,8.53,IN_TRANSIT,AIRPLANE,75
39eeac7d-1f18-4c89-a580-0e102f214370,2026-05-01T04:35:14.678746,Fogaça,Costela Paulista,45.64,IN_TRANSIT,TRUCK,100
c3338fe2-dc17-4a47-97f2-1b48e0fbbf5a,2026-05-01T04:02:06.142761,Nunes,Lima Alegre,91.54,DELAYED,VAN,86
56c2596b-855a-43c7-affe-4f6da72c0332,2026-05-01T04:56:18.127192,Borges,Monteiro do Amparo,79.81,DELAYED,AIRPLANE,78
cc892f7c-545c-4b19-9182-6f4e9b653bff,2026-05-01T05:41:59.485918,Melo das Pedras,Rezende de Novais,21.94,CANCELLED,TRUCK,44
