log_id,timestamp,ip_address,http_method,endpoint,status_code,response_time_ms,user_agent
2d1e7d61-658f-4595-95d6-d9bcd20ca58a,2026-04-13T19:05:51.701446,215.0.215.153,POST,app,201,1657,Mozilla/5.0 (Windows NT 5.1; hu-HU; rv:1.9.1.20) Gecko/6491-04-09 11:22:09.191986 Firefox/4.0
dadebd55-de49-4564-a2ed-ee5d88971ff8,2026-04-17T06:15:41.133235,25.223.212.87,POST,wp-content/posts/wp-content,404,793,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/4706-08-12 14:16:13.162277 Firefox/6.0
ca8ec221-c386-43fe-b9fe-116bc16d8896,2026-04-08T11:58:58.785528,121.191.54.45,GET,category,403,1741,Mozilla/5.0 (Android 2.0.1; Mobile; rv:37.0) Gecko/37.0 Firefox/37.0
adefe093-c2dc-40e6-83cf-cc4428becb08,2026-04-04T04:11:40.803729,184.56.62.163,GET,search/main,201,1925,"Mozilla/5.0 (iPad; CPU iPad OS 17_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/15.8q4573.0 Mobile/79M191 Safari/531.1"
f841dfc8-1b58-4fe4-8684-1b65607b7960,2026-04-14T10:46:57.154075,96.206.54.174,DELETE,tag/main/tag,200,1375,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/3.0)
5ab4710a-9ff7-4b85-ba11-b556fa3e218c,2026-04-01T07:27:17.049743,83.168.117.227,GET,list/main,401,605,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/3.1)
ef179b8f-70c2-4e64-94eb-cafae998e77a,2026-04-08T05:07:47.392492,202.81.211.232,DELETE,posts,404,1361,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ff-SN) AppleWebKit/535.33.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6535.33.6"
2184ebab-c53f-4a07-9f81-8766d7ea8d6a,2026-04-01T04:10:29.296522,63.149.199.149,POST,wp-content,200,1632,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.1)
418a4ee7-d547-4236-9473-8f92e8fa1143,2026-04-14T08:40:01.679260,164.137.204.222,POST,tags/list/posts,404,1000,Mozilla/5.0 (Android 8.1.0; Mobile; rv:11.0) Gecko/11.0 Firefox/11.0
508eed16-f15d-468d-ba6a-c91488efca1d,2026-04-08T07:42:22.801489,99.250.65.72,PUT,list,403,1525,Mozilla/5.0 (Android 4.1.2; Mobile; rv:38.0) Gecko/38.0 Firefox/38.0
62dc499f-814f-4fc2-8a38-6ada66c393b8,2026-04-15T19:03:59.310815,47.159.243.124,POST,tags/tags/blog,403,1481,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.41.5 (KHTML, like Gecko) Version/4.1 Safari/533.41.5"
19c907ff-a44a-4cd6-8831-d6266f3d39b3,2026-04-15T03:40:44.986879,28.106.239.41,GET,search,201,173,Opera/9.17.(X11; Linux i686; ht-HT) Presto/2.9.188 Version/10.00
0bfafdcd-318b-4cd9-9db1-9ec22fe5435f,2026-04-06T20:39:18.686585,30.62.36.21,GET,explore,404,1166,Mozilla/5.0 (Windows NT 6.0; sid-ET; rv:1.9.0.20) Gecko/8527-01-27 19:23:24.881256 Firefox/3.6.1
882b5c1b-b253-4c2e-bdce-06573813058b,2026-04-17T16:09:56.747189,214.182.248.189,DELETE,main,500,249,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/5.0)
d520a03d-07b9-4c22-b974-64bd17b7ca1d,2026-04-16T07:04:08.514715,149.97.226.98,PUT,main,201,374,Opera/9.32.(X11; Linux i686; ha-NG) Presto/2.9.161 Version/10.00
31b8f238-7d23-4ee0-8c94-d122d955d0b0,2026-04-14T06:36:46.862085,7.75.15.29,POST,blog,201,232,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.27.4 (KHTML, like Gecko) Version/5.0.1 Safari/531.27.4"
94f8fad4-f6bb-4ead-80f7-bb042383cf01,2026-04-11T20:55:48.524725,113.218.114.151,PUT,blog/search/search,200,1158,Opera/8.98.(X11; Linux i686; ht-HT) Presto/2.9.171 Version/12.00
5f4f69ae-26ce-4534-a5e3-9f8baeff559c,2026-04-10T09:59:10.554941,25.31.162.182,POST,posts/category/tag,200,1164,Opera/9.60.(Windows NT 6.2; be-BY) Presto/2.9.181 Version/11.00
e037dbc2-cfc6-48a3-a194-d5441b1bb88e,2026-04-10T18:54:39.149525,135.31.64.164,GET,tags,403,457,Mozilla/5.0 (Windows 98; ast-ES; rv:1.9.2.20) Gecko/8953-02-01 19:22:17.266479 Firefox/3.8
49667f06-7647-47eb-aa6c-ff01037a2b79,2026-04-10T05:11:11.991265,9.157.28.145,GET,search/posts/list,200,1188,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.1)
60969ad1-ab7c-469e-b7d3-da4b241c6197,2026-04-02T07:51:42.598226,208.166.104.195,PUT,tag/category/tag,403,1665,Opera/9.83.(X11; Linux i686; ts-ZA) Presto/2.9.174 Version/12.00
6858d41e-3cd5-432d-8a1c-f0cdbc9888d3,2026-04-10T12:40:22.221769,49.231.234.98,POST,tag/explore,500,105,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; cy-GB) AppleWebKit/531.3.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6531.3.5"
33a278ef-9ea0-49ac-83e1-434d865e1316,2026-04-06T01:10:17.987804,56.69.239.205,GET,categories,404,267,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.1)
5949bfdc-47b4-4f77-aa01-2565bcb0e549,2026-04-18T00:52:27.806977,113.48.156.248,DELETE,blog,404,1811,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/42.0.812.0 Safari/533.2"
ac53b377-52cb-4ffa-8688-70cd0fb24514,2026-04-05T10:03:47.542505,144.124.188.61,POST,wp-content/tag,200,382,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/13.0.812.0 Safari/535.0"
3b15a1e7-49ac-4cb2-9767-415e9ac9c5bd,2026-04-17T13:50:33.543241,53.195.249.220,PUT,posts,401,1306,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ve-ZA) AppleWebKit/532.43.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.43.3"
c3573171-ff7f-4626-9028-ec66fe66a996,2026-04-08T11:16:05.423827,215.98.168.153,PUT,search/posts/explore,201,107,Opera/9.21.(Windows NT 10.0; br-FR) Presto/2.9.173 Version/12.00
8b6866a8-a94f-48a9-a1e9-786a0da9e9af,2026-04-13T08:00:18.472792,137.16.182.50,PUT,category/explore,401,1558,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_5) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/63.0.808.0 Safari/532.0"
5501f064-b76c-4c8b-89a1-ace747d13eb4,2026-04-13T15:45:36.559206,79.156.133.82,PUT,tags/explore,401,1734,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; nl-BE) AppleWebKit/534.34.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.34.4"
486e11ca-d27a-48f5-81e2-9022a4739f4f,2026-04-13T13:31:15.566967,46.36.186.19,PUT,category/categories/posts,200,179,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/18.5o8595.0 Mobile/19D825 Safari/535.0"
979d8464-ae7a-434e-b0c8-c28e89deae15,2026-04-18T02:08:05.973919,62.208.96.25,DELETE,app,404,604,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/17.2j2506.0 Mobile/15H030 Safari/534.2"
323210f7-f993-4dd2-a704-ab33c83e61ca,2026-04-17T20:22:56.679348,214.107.223.11,DELETE,tags/blog,403,444,Mozilla/5.0 (Android 9; Mobile; rv:7.0) Gecko/7.0 Firefox/7.0
20f26354-265d-451e-9eea-198210a18358,2026-04-01T10:03:50.921410,153.32.91.51,PUT,tags/tags/explore,404,466,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/5189-12-28 16:31:41.522202 Firefox/9.0
c407b867-13c7-4a33-bd50-1ce2f79733d0,2026-04-06T13:48:57.862285,184.100.212.156,DELETE,categories/tag/tag,200,1969,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/6506-02-04 20:28:57.212097 Firefox/3.6.4
550f77d9-9e03-4b96-92cb-5a45ed2e4b6c,2026-04-05T10:05:17.379189,87.42.9.164,PUT,posts,201,1737,"Mozilla/5.0 (Linux; Android 12.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/41.0.854.0 Safari/531.1"
536cc920-b837-4401-961f-5c12f578cb01,2026-04-07T09:52:59.616332,169.73.54.165,POST,tag/search/wp-content,403,1664,Opera/8.33.(Windows CE; lg-UG) Presto/2.9.174 Version/10.00
391099f9-102f-42db-a573-fafdd606eb7e,2026-04-09T05:55:24.573207,133.252.16.180,POST,tags/tag/tags,500,783,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.1)
d63329dc-4696-4a66-b840-915d53d0f8db,2026-04-12T22:28:23.877214,16.170.24.113,GET,explore,500,683,Mozilla/5.0 (Android 2.0; Mobile; rv:9.0) Gecko/9.0 Firefox/9.0
285a6520-ed73-46dd-86f8-ce2f649f4547,2026-04-15T16:39:48.879218,28.207.114.182,POST,tag/blog,403,1724,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.6.5 (KHTML, like Gecko) Version/5.0 Safari/533.6.5"
25dfd156-f1bf-4fa7-98ea-965b15a51050,2026-04-02T00:41:43.911631,173.148.88.208,PUT,wp-content,403,834,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.6.5 (KHTML, like Gecko) Version/4.1 Safari/535.6.5"
878f7571-9a52-4f1e-b66c-daff28d8dd57,2026-04-02T19:49:02.125910,187.60.158.115,POST,category/category/category,400,588,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.1)
628b6f21-afff-48ed-b3bb-a73ea08d72f2,2026-04-05T18:34:46.180496,99.79.32.177,PUT,explore/search/tag,201,1819,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/5.0)
e25f7419-2db1-4c65-8ded-623b04f31cc6,2026-04-13T10:23:21.631496,83.99.203.235,POST,blog,404,348,Opera/8.27.(X11; Linux i686; os-RU) Presto/2.9.185 Version/11.00
18d0c92e-baaf-49bc-9510-045a8c0ebc64,2026-04-11T13:09:05.511738,144.165.206.115,DELETE,tag/search,200,1256,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/5.0)
1f4ce410-f14c-48e3-a3b2-e7ad2a7668a1,2026-04-08T21:18:46.095702,27.6.211.11,DELETE,category/category/explore,403,1817,Mozilla/5.0 (Android 3.2.2; Mobile; rv:19.0) Gecko/19.0 Firefox/19.0
8774211d-82df-486f-b07f-de058319c539,2026-04-12T10:55:22.593243,100.13.210.129,DELETE,tags,401,1460,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.1)
0dc1a7ac-8496-40c1-a2ff-e9c775042c9b,2026-04-02T11:15:27.260106,88.190.15.27,PUT,search/main,400,1788,Mozilla/5.0 (Windows NT 5.01; fi-FI; rv:1.9.1.20) Gecko/9440-07-20 10:55:26.268768 Firefox/7.0
93f8cbc3-11bd-468c-bc06-bd62f6ef516c,2026-04-08T03:36:02.580575,89.217.112.193,DELETE,blog/app,201,446,Opera/8.24.(X11; Linux i686; ce-RU) Presto/2.9.186 Version/12.00
bcd4a38e-1b5e-4a0f-aeb7-c0e076e2bc43,2026-04-11T21:21:47.582914,80.43.186.43,GET,wp-content,500,1522,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/4439-02-26 08:36:48.526810 Firefox/3.6.6
c7645357-af4f-411f-bd9c-c52178abfa78,2026-04-11T12:41:49.231450,195.224.230.22,PUT,main/category,200,840,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/8967-05-05 11:02:37.757782 Firefox/11.0
8a051513-c3be-4524-85c2-a2553d7290dc,2026-04-13T15:34:46.358328,89.130.19.221,GET,posts,500,1268,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.0)
d2537a20-5fcf-4240-b970-dd557c158f5c,2026-04-14T09:32:18.386547,145.86.255.255,GET,search/categories/app,404,198,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.0)
90e8d135-db1c-4dcd-b995-77a1bd851b76,2026-04-03T15:02:55.973005,219.117.249.180,PUT,posts/app/category,500,467,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/42.0.869.0 Mobile/39D461 Safari/531.0"
900b1314-4791-43bf-b602-ad91b482c2ef,2026-04-12T17:44:17.360727,223.139.66.151,DELETE,posts/wp-content,404,1989,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; mni-IN) AppleWebKit/534.25.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.25.1"
01b50095-5500-4d08-85ff-71b813b7f367,2026-04-16T18:57:26.945635,79.76.105.14,PUT,wp-content/tag,404,536,Opera/8.73.(Windows NT 11.0; mag-IN) Presto/2.9.180 Version/12.00
ee48cb2a-2105-48c1-b584-d5d269676db8,2026-04-14T01:40:00.118184,38.128.150.158,DELETE,category,401,113,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/17.9j1820.0 Mobile/14F023 Safari/534.1"
25f13005-f8e3-482d-83fd-3d13b52d4e9f,2026-04-17T09:39:52.329715,165.111.18.159,DELETE,blog,401,839,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/29.0.823.0 Safari/536.1"
a8f56d96-283f-4f77-a58b-a0e949001d37,2026-04-11T09:38:18.707883,172.192.56.120,DELETE,wp-content/app/posts,200,1934,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.0)
b191dbe8-97e2-4797-82fb-ee6385cdf069,2026-04-08T12:10:56.925474,219.250.19.159,GET,app/wp-content,200,1461,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/3.0)
f8428b34-1e03-46c9-9e6c-536b6e77c8f1,2026-04-13T13:38:15.521742,123.246.184.127,PUT,wp-content/tag,401,1736,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/47.0.815.0 Mobile/19H878 Safari/536.1"
e758d732-d391-48d4-a764-7c4cd6af47b0,2026-04-15T04:02:16.674508,78.161.146.190,POST,list,201,40,Opera/9.58.(Windows NT 6.0; iw-IL) Presto/2.9.190 Version/10.00
fb71b47d-04a2-47b4-b9b2-4a3691d35d95,2026-04-06T20:17:48.633396,23.119.248.184,DELETE,tags/explore/blog,200,1738,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/534.48.5 (KHTML, like Gecko) Version/4.0 Safari/534.48.5"
63eb342f-256e-4630-a525-852caad40c48,2026-04-16T10:46:21.460371,149.173.244.219,GET,tags/app/main,404,586,Mozilla/5.0 (Windows 98; Win 9x 4.90; hak-TW; rv:1.9.1.20) Gecko/8168-07-10 20:42:18.413116 Firefox/13.0
ce4dd3cb-7abe-4a9f-9f9e-70c2d7a7f01c,2026-04-10T21:48:35.630881,159.66.32.192,GET,posts,201,756,Opera/8.95.(X11; Linux i686; th-TH) Presto/2.9.186 Version/12.00
031627ea-4ed7-47d4-b700-fe3b7bff6ec3,2026-04-01T02:37:17.511928,78.203.102.227,PUT,list/list,500,1294,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/24.0.846.0 Safari/535.2"
afe15701-1426-4c81-9c00-bfc627e1dfe4,2026-04-09T18:50:17.385470,40.0.39.80,POST,explore/list/search,401,170,Mozilla/5.0 (Windows NT 6.0; wo-SN; rv:1.9.2.20) Gecko/5631-04-26 00:20:59.688309 Firefox/3.6.2
915a104d-4741-439a-98f8-7cf4db406bfc,2026-04-15T10:16:59.187924,129.201.243.140,PUT,blog,201,1704,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_4; rv:1.9.3.20) Gecko/7258-09-22 14:40:01.368805 Firefox/3.8
7280b2da-7b1b-4e39-828d-622bc3ed638d,2026-04-01T05:32:49.921090,112.3.91.206,DELETE,posts,403,1729,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/531.36.2 (KHTML, like Gecko) Version/5.0.5 Safari/531.36.2"
2d070393-b2db-4b16-9fb1-65849d2d7c32,2026-04-01T15:19:08.882700,15.112.32.178,GET,category/categories,400,1967,Mozilla/5.0 (Windows 98; mn-MN; rv:1.9.0.20) Gecko/8511-10-22 09:13:24.125641 Firefox/3.6.18
8a465663-790e-456e-849b-cdbf9afa7e97,2026-04-08T08:01:50.554909,119.166.96.252,POST,app/category,401,1115,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/12.4x2215.0 Mobile/13J265 Safari/533.1"
6b86d6bf-0058-44b8-be3c-9e12b90e82c5,2026-04-03T08:49:21.086699,43.72.48.12,PUT,blog/main/category,400,460,Opera/8.65.(Windows CE; ve-ZA) Presto/2.9.171 Version/11.00
0755b07e-57a8-49a5-ac8f-aa1cf5f49756,2026-04-14T20:45:30.228182,211.6.28.53,PUT,tag/posts/blog,400,433,Opera/9.95.(X11; Linux i686; wo-SN) Presto/2.9.188 Version/12.00
95b5b114-5a60-43ca-90a8-e52572da9858,2026-04-04T04:42:39.959903,115.130.195.85,GET,wp-content/tag/explore,500,1408,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.1)
0bb69fa6-9f79-41a1-a5b6-088a0be78a5d,2026-04-15T22:30:43.368809,179.179.230.93,GET,categories,201,768,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/4.0)
9311d139-d4e1-4190-a511-5e7e85d32c63,2026-04-18T14:34:44.307502,85.250.186.168,DELETE,search/posts,403,1145,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
af916ef4-29d1-45b0-bdf0-15ee51897c8e,2026-04-04T07:25:16.890122,218.163.155.9,DELETE,categories,200,1447,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1 rv:6.0; kn-IN) AppleWebKit/531.14.5 (KHTML, like Gecko) Version/5.0 Safari/531.14.5"
fdb31818-fda5-47db-ac05-9d24d41e5e98,2026-04-01T04:09:55.871033,20.181.53.40,GET,wp-content/tag,201,525,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.0)
096ccb72-6d19-40ea-a864-7297ffca9b43,2026-04-13T00:20:42.209390,205.88.226.141,DELETE,categories/tags,201,554,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.1)
5632181a-ee4d-4b2e-b373-92d329061d5f,2026-04-11T17:03:46.932013,217.82.146.128,POST,app,404,1728,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; hsb-DE) AppleWebKit/533.30.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.30.1"
425a9cce-78b9-40e6-8da7-3728b6f2dfea,2026-04-04T16:22:21.227682,133.66.31.195,DELETE,main/tags,500,1975,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ff-SN) AppleWebKit/533.17.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6533.17.4"
cfb059a1-a8d9-44e8-aca3-aa1646068108,2026-04-15T23:43:34.704810,70.113.60.227,POST,search/list/explore,500,277,"Mozilla/5.0 (iPad; CPU iPad OS 13_7 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/13.4k7230.0 Mobile/93K967 Safari/533.2"
1228923b-87f1-4546-9cd7-0928af4d5b23,2026-04-09T20:42:00.563720,130.93.108.104,GET,list/list,403,1952,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2 rv:3.0; tr-TR) AppleWebKit/531.31.3 (KHTML, like Gecko) Version/5.0.3 Safari/531.31.3"
f7a782c3-4384-4f86-a39a-8b9820fed1cf,2026-04-17T09:32:00.163890,188.64.68.36,PUT,categories/app,500,1504,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5; rv:1.9.2.20) Gecko/6531-01-25 10:44:25.641113 Firefox/3.8
55fcf2c8-c530-41dc-9500-887568c76c77,2026-04-09T10:43:38.510260,37.71.243.109,POST,blog/search/app,401,1635,Opera/9.46.(Windows NT 6.1; ru-RU) Presto/2.9.180 Version/11.00
ab1b5203-663d-40b4-b095-f23add065f5e,2026-04-13T01:45:51.847738,22.159.185.115,PUT,tag,401,108,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.1)
e59f1d1b-e540-4eb7-b565-9f66626ad385,2026-04-15T04:08:12.488487,30.37.62.147,GET,tags,201,1545,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.0)
bc58eb23-c389-47c4-93a4-aad045a0b886,2026-04-04T03:53:16.065818,209.121.186.18,DELETE,tag/main/tag,401,1917,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.1)
28488b92-ff63-4ad0-9e67-e07c9e57ab8a,2026-04-15T00:25:45.703242,192.105.18.25,PUT,app/posts,200,941,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/45.0.895.0 Safari/532.2"
fe7b4354-beb8-42c8-8e87-968a92d0e631,2026-04-06T08:38:46.341388,207.102.130.22,GET,list/wp-content,401,926,Opera/9.70.(Windows NT 5.2; uz-UZ) Presto/2.9.160 Version/12.00
4380068b-ee8e-42e9-a7fb-e76af93174da,2026-04-04T04:52:30.370409,108.173.245.75,DELETE,categories/blog/search,400,240,Opera/9.49.(X11; Linux x86_64; hr-HR) Presto/2.9.167 Version/12.00
d5e7ab8c-2649-484a-a7e1-25db7f4fcd55,2026-04-15T04:39:08.468987,117.90.34.170,DELETE,posts,201,751,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/28.0.882.0 Safari/531.0"
81ece0ec-5ee1-4915-b791-6a77eb4fa46c,2026-04-18T02:02:01.693705,55.79.57.134,PUT,wp-content/wp-content/search,403,1832,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/60.0.800.0 Mobile/58E075 Safari/532.1"
2b07f2d1-6ada-4791-99c1-fff900ec2e6b,2026-04-02T01:13:36.635148,196.76.119.184,PUT,search,201,1922,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/49.0.857.0 Safari/531.2"
